"","SiteName","SampleName","SampleDate","BankfulDepth"
"320","08CED5046","08CED5046_20","2020-07-28 17:45:00.0000000",37.5984251968504
"321","08ISS4724","08ISS4724_20","2020-07-28 18:15:00.0000000",47.9330708661417
"322","09COV1756","09COV1756_20","2020-07-28 19:50:00.0000000",24.8031496062992
"323","08ISS4294","08ISS4294_20","2020-07-29 15:50:00.0000000",22.490157480315
"324","07PAT231079","07PAT231079_20","2020-07-29 16:30:00.0000000",12.992125984252
"325","09MID1374","09MID1374_20","2020-07-29 17:30:00.0000000",12.2047244094488
"326","09COV1418","09COV1418_20","2020-07-29 21:00:00.0000000",16.4370078740157
"327","08WES1178","08WES1178_20","2020-07-30 15:30:00.0000000",7.08661417322835
"328","09COV1862","09COV1862_20","2020-07-30 16:30:00.0000000",18.8976377952756
"329","08NOR1370","08NOR1370_20","2020-07-30 18:30:00.0000000",28.4448818897638
"330","08ISS4884","08ISS4884_20","2020-08-03 17:00:00.0000000",16.1417322834646
"331","09MID1817","09MID1817_20","2020-08-03 18:15:00.0000000",13.1889763779528
"332","08ISS4748","08ISS4748_20","2020-08-03 20:00:00.0000000",18.996062992126
"333","09COV1864","09COV1864_20","2020-08-03 21:00:00.0000000",14.0748031496063
"334","08ISS3962","08ISS3962_20","2020-08-03 22:20:00.0000000",29.2322834645669
"335","08EVA3640","08EVA3640_20","2020-08-04 16:00:00.0000000",14.1732283464567
"336","09SOO1134","09SOO1134_20","2020-08-04 16:00:00.0000000",26.4763779527559
"337","07HAR025863","07HAR025863_20","2020-08-05 16:40:00.0000000",15.6496062992126
"338","08CED2898","08CED2898_20","2020-08-05 16:50:00.0000000",5.11811023622047
"339","09LOW0753","09LOW0753_20","2020-08-05 19:10:00.0000000",10.8267716535433
"340","08CED4192","08CED4192_20","2020-08-05 19:30:00.0000000",18.7007874015748
"341","08CED2518","08CED2518_20","2020-08-05 23:10:00.0000000",9.79330708661417
"342","09DEE2211","09DEE2211_20","2020-08-06 16:35:00.0000000",12.6968503937008
"343","08LAK3879","08LAK3879_20","2020-08-06 17:15:00.0000000",17.4704724409449
"344","09DEE2208","09DEE2208_20","2020-08-06 19:00:00.0000000",30.3641732283465
"345","08WES0622","08WES0622_20","2020-08-06 19:01:00.0000000",4.6259842519685
"346","08WES0629","08WES0629_20","2020-08-06 20:45:00.0000000",14.1732283464567
"347","07PAT166087","07PAT166087_20","2020-08-10 17:15:00.0000000",12.5492125984252
"348","08BEA3650","08BEA3650_20","2020-08-10 17:45:00.0000000",19.5866141732283
"349","07PAT187623","07PAT187623_20","2020-08-10 20:00:00.0000000",48.5236220472441
"350","09BLA0771","09BLA0771_20","2020-08-11 15:30:00.0000000",7.7755905511811
"351","08LIT2685","08LIT2685_20","2020-08-11 17:30:00.0000000",27.3622047244094
"352","09BLA0772","09BLA0772_20","2020-08-11 17:30:00.0000000",11.2204724409449
"353","08CED2711","08CED2711_20","2020-08-11 20:00:00.0000000",10.1377952755906
"354","08LIT2692","08LIT2692_20","2020-08-11 21:23:00.0000000",20.6036745406824
"355","08NOR1750","08NOR1750_20","2020-08-12 16:45:00.0000000",16.240157480315
"356","07LMS033235","07LMS033235_20","2020-08-12 17:30:00.0000000",14.2716535433071
"357","08BEA3571","08BEA3571_20","2020-08-12 21:00:00.0000000",14.2716535433071
"358","08LAK3121","08LAK3121_20","2020-08-13 16:30:00.0000000",19.7834645669291
"359","09BLA0817","09BLA0817_20","2020-08-13 18:30:00.0000000",7.38188976377953
"360","08LAK2827","08LAK2827_20","2020-08-13 19:45:00.0000000",11.8110236220472
"361","07TKL072439","07TKL072439_20","2020-08-13 20:00:00.0000000",12.5984251968504
"362","08CED2433","08CED2433_20","2020-08-17 16:20:00.0000000",18.7992125984252
"363","09BLA0722","09BLA0722_20","2020-08-17 19:40:00.0000000",17.7165354330709
"364","09JEN1357","09JEN1357_20","2020-08-17 22:00:00.0000000",17.6181102362205
"365","08ISS4730","08ISS4730_20","2020-08-18 16:30:00.0000000",21.3582677165354
"366","08ISS4735","08ISS4735_20","2020-08-18 19:45:00.0000000",14.5669291338583
"367","08LAK3628","08LAK3628_20","2020-08-19 16:40:00.0000000",12.6968503937008
"368","09BLA0768","09BLA0768_20","2020-08-19 19:40:00.0000000",11.9094488188976
"369","08EAS1964","08EAS1964_20","2020-08-19 22:00:00.0000000",23.7204724409449
"370","08SAM2674","08SAM2674_20","2020-08-20 16:15:00.0000000",6.2992125984252
"371","08BEA3914","08BEA3914_20","2020-08-20 17:00:00.0000000",6.69291338582677
"372","08BEA3826","08BEA3826_20","2020-08-20 18:24:00.0000000",16.8307086614173
"373","08SAM3047","08SAM3047_20","2020-08-20 20:35:00.0000000",7.97244094488189
"374","08EVA3637","08EVA3637_20","2020-08-20 21:30:00.0000000",7.18503937007874
"375","08LIT2781","08LIT2781_20","2020-08-21 07:10:00.0000000",24.507874015748
"376","08SAM1914","08SAM1914_20","2020-08-21 16:45:00.0000000",20.1279527559055
"377","07SFS066611","07SFS066611_20","2020-08-24 17:40:00.0000000",21.3090551181102
"378","09DEE2163","09DEE2163_20","2020-08-24 17:50:00.0000000",16.6338582677165
"379","09DUW0277","09DUW0277_20","2020-08-24 20:30:00.0000000",6.59448818897638
"380","09LOW0325","09LOW0325_20","2020-08-24 22:10:00.0000000",15.3543307086614
"381","07PAT001415","07PAT001415_20","2020-08-25 16:00:00.0000000",9.3503937007874
"382","08NOR2306","08NOR2306_20","2020-08-25 16:00:00.0000000",27.9035433070866
"383","08NOR1362","08NOR1362_20","2020-08-25 19:00:00.0000000",49.4094488188976
"384","08WES0905","08WES0905_20","2020-08-25 22:15:00.0000000",21.4566929133858
"385","07RAG002867","07RAG002867_20","2020-08-26 18:40:00.0000000",16.0925196850394
"386","Miller_Cove","Miller_Cove_20","2020-08-27 16:15:00.0000000",18.996062992126
"387","07RAG012515","07RAG012515_20","2020-08-27 17:10:00.0000000",25.3937007874016
"388","Miller_SWSSD","Miller_SWSSD_20","2020-08-27 18:55:00.0000000",15.748031496063
"389","08EVA3813","08EVA3813_20","2020-08-27 20:00:00.0000000",13.4842519685039
"390","08LIT2682","08LIT2682_20","2020-08-27 20:30:00.0000000",24.0157480314961
"391","WalkerPreserve","WalkerPreserve_20","2020-08-27 21:15:00.0000000",14.1732283464567
"392","08EAS1536","08EAS1536_20","2020-08-31 17:45:00.0000000",9.3503937007874
"393","BSE_1_MudMtnRd","BSE_1_MudMtnRd_20","2020-08-31 18:00:00.0000000",13.1889763779528
"394","BSE_8_268hAveSE","BSE_8_268hAveSE_20","2020-08-31 20:50:00.0000000",23.3267716535433
"395","08WES1579","08WES1579_20","2020-09-01 15:52:00.0000000",7.57874015748031
"396","08WES1490","08WES1490_20","2020-09-01 17:45:00.0000000",9.25196850393701
"397","07RAG018227","07RAG018227_20","2020-09-01 19:30:00.0000000",28.4448818897638
"398","08WES1340","08WES1340_20","2020-09-01 20:00:00.0000000",12.8937007874016
"399","08WES1037","08WES1037_20","2020-09-01 22:05:00.0000000",9.74409448818898
"400","08EVA3642","08EVA3642_20","2020-09-02 16:00:00.0000000",7.57874015748031
"401","08SAM2865","08SAM2865_20","2020-09-02 16:15:00.0000000",12.4015748031496
"402","07HAR070087","07HAR070087_20","2020-09-02 16:30:00.0000000",14.2716535433071
"403","BSE_21_GolfCrs","BSE_21_GolfCrs_20","2020-09-02 20:15:00.0000000",17.6181102362205
"404","07RAG022147","07RAG022147_20","2020-09-03 16:50:00.0000000",12.5984251968504
"405","08EAS2631","08EAS2631_20","2020-09-03 18:20:00.0000000",16.7322834645669
"406","08EAS2272","08EAS2272_20","2020-09-03 21:00:00.0000000",16.9291338582677
"407","08SAM0000","08SAM0000_20","2020-09-09 19:00:00.0000000",7.7755905511811
"408","07STL184007","07STL184007_20","2020-09-10 18:00:00.0000000",55.511811023622
"409","08LAK3540","08LAK3540_20","2020-09-21 16:00:00.0000000",12.007874015748
"410","08LIT2585","08LIT2585_20","2020-09-21 16:30:00.0000000",20.3740157480315
"411","07LMS055075","07LMS055075_20","2020-09-21 16:45:00.0000000",9.94094488188976
"412","08LAK3627","08LAK3627_20","2020-09-21 17:55:00.0000000",8.85826771653543
"413","08BEA3312","08BEA3312_20","2020-09-21 18:50:00.0000000",14.6653543307087
"414","07TKL047047","07TKL047047_20","2020-09-21 20:00:00.0000000",12.6968503937008
"415","08EAS2546","08EAS2546_20","2020-09-21 22:00:00.0000000",8.95669291338583
"416","07LMS103591","07LMS103591_20","2020-09-22 16:42:00.0000000",23.7204724409449
"417","07LNT062039","07LNT062039_20","2020-09-22 17:15:00.0000000",27.6574803149606
"418","07LMS026663","07LMS026663_20","2020-09-22 18:55:00.0000000",51.1811023622047
"419","09MID1537","09MID1537_20","2020-09-22 20:00:00.0000000",6.69291338582677
"420","07SFS011475","07SFS011475_20","2020-09-22 21:11:00.0000000",43.8976377952756
"421","VashShing","VashShin_20","2020-09-22 21:20:00.0000000",18.2086614173228
"422","07GRN022903","07GRN022903_20","2020-09-23 16:30:00.0000000",21.5551181102362
"423","09MID2426","09MID2426_20","2020-09-23 16:30:00.0000000",12.007874015748
"424","09MID1958","09MID1958_20","2020-09-29 17:45:00.0000000",15.3543307086614
"425","07CHR070059","07CHR070059_20","2020-09-29 18:15:00.0000000",10.8267716535433
"426","09MID1744","09MID1744_20","2020-09-29 20:25:00.0000000",14.5669291338583
"427","07CHR045515","07CHR045515_20","2020-09-29 21:45:00.0000000",25.492125984252
"428","08LIT2603","08LIT2603_20","2020-09-29 22:00:00.0000000",11.1220472440945
"429","09DEE2294","09DEE2294_20","2020-09-30 16:30:00.0000000",24.4094488188976
"430","08SAM2862","08SAM2862_20","2020-09-30 17:00:00.0000000",17.1259842519685
"431","09NEW2128","09NEW2128_20","2020-09-30 18:45:00.0000000",12.3031496062992
"432","07GRN077319","07GRN077319_20","2020-09-30 19:45:00.0000000",22.7362204724409
"433","08SAM3045","08SAM3045_20","2020-09-30 20:00:00.0000000",7.18503937007874
"434","08ISS4573","08ISS4573_20","2020-10-01 17:40:00.0000000",15.255905511811
"435","09SOO1209","09SOO1209_20","2020-10-01 18:15:00.0000000",16.3385826771654
"436","09LOW0751","09LOW0751_20","2020-10-01 18:30:00.0000000",12.5
"437","08LAK3880","08LAK3880_20","2020-10-01 19:30:00.0000000",12.6968503937008
"438","09SOO1022","09SOO1022_20","2020-10-01 20:45:00.0000000",13.7795275590551
"439","09NEW2076","09NEW2076_20","2020-10-01 21:00:00.0000000",21.3582677165354
"440","07CHR234411","07CHR234411_20","2020-10-02 16:30:00.0000000",30.4133858267717
"441","28A","28A_20","2020-10-05 20:30:00.0000000",14.4685039370079
"442","VashChris","VashChris_20","2020-10-05 22:00:00.0000000",7.67716535433071
"443","09SOO1283","09SOO1283_20","2020-10-06 21:00:00.0000000",11.7125984251969
"444","07SFS011059","07SFS011059_20","2020-10-07 16:30:00.0000000",39.4685039370079
"445","07PAT228627","07PAT228627_20","2020-10-07 19:00:00.0000000",14.2716535433071
"446","07LMS093027","07LMS093027_20","2020-10-07 19:21:00.0000000",46.259842519685
"447","08LAK3699","08LAK3699_20","2020-10-07 21:50:00.0000000",10.9251968503937
"448","08CED5046","08CED5046_21","2021-07-12 20:45:00.0000000",38.5826771653543
"449","08CED5032","08CED5032_21","2021-07-13 20:45:00.0000000",28.740157480315
"450","08WES1178","08WES1178_21","2021-07-14 19:30:00.0000000",18.503937007874
"451","08ISS4724","08ISS4724_21","2021-07-14 20:45:00.0000000",26.2795275590551
"452","08SAM1914","08SAM1914_21","2021-07-19 16:00:00.0000000",24.9212598425197
"453","09MIL0340","09MIL0340_21","2021-07-19 16:00:00.0000000",20.0787401574803
"454","08SAM2855","08SAM2855_21","2021-07-19 18:45:00.0000000",8.56299212598425
"455","09MIL0390","09MIL0390_21","2021-07-19 19:15:00.0000000",15.748031496063
"456","08BEA3312","08BEA3312_21","2021-07-19 21:00:00.0000000",11.2204724409449
"457","09MID1817","09MID1817_21","2021-07-19 21:45:00.0000000",13.4842519685039
"458","07HAR070087","07HAR070087_21","2021-07-20 17:15:00.0000000",15.9448818897638
"459","07TKL072439","07TKL072439_21","2021-07-20 19:30:00.0000000",14.6653543307087
"460","08EVA3642","08EVA3642_21","2021-07-20 20:15:00.0000000",10.1377952755906
"461","07LMS055075","07LMS055075_21","2021-07-21 16:15:00.0000000",20.7185039370079
"462","07PAT231079","07PAT231079_21","2021-07-21 16:30:00.0000000",15.4527559055118
"463","08EAS2540","08EAS2540_21","2021-07-21 19:45:00.0000000",11.8110236220472
"464","08EAS2446","08EAS2446_21","2021-07-21 22:00:00.0000000",12.7952755905512
"465","09COV1862","09COV1862_21","2021-07-22 15:30:00.0000000",19.3897637795276
"466","08CED2898","08CED2898_21","2021-07-22 16:15:00.0000000",8.31692913385827
"467","08WES0622","08WES0622_21","2021-07-22 17:00:00.0000000",8.66141732283465
"468","08EAS2631","08EAS2631_21","2021-07-22 18:36:00.0000000",31.496062992126
"469","09COV1864","09COV1864_21","2021-07-22 19:00:00.0000000",12.992125984252
"470","08ISS4730","08ISS4730_21","2021-07-26 17:00:00.0000000",28.8385826771654
"471","07SFS066611","07SFS066611_21","2021-07-26 17:20:00.0000000",22.0472440944882
"472","08ISS4735","08ISS4735_21","2021-07-26 20:30:00.0000000",29.7244094488189
"473","08ISS4748","08ISS4748_21","2021-07-26 20:50:00.0000000",22.0472440944882
"474","08WES0905","08WES0905_21","2021-07-26 22:30:00.0000000",13.1889763779528
"475","08ISS3877","08ISS3877_21","2021-07-27 15:45:00.0000000",71.5551181102362
"476","09DUW0091","09DUW0091_21","2021-07-28 16:15:00.0000000",46.9488188976378
"477","ZAK","ZAK_21","2021-07-28 16:30:00.0000000",13.7795275590551
"478","09DEE2211","09DEE2211_21","2021-07-28 17:00:00.0000000",16.240157480315
"479","09DUW0225","09DUW0225_21","2021-07-28 19:30:00.0000000",29.2322834645669
"480","09NEW2128","09NEW2128_21","2021-07-28 19:30:00.0000000",14.5669291338583
"481","08LAK3540","08LAK3540_21","2021-07-28 20:00:00.0000000",11.2204724409449
"482","09NEW2102","09NEW2102_21","2021-07-28 21:00:00.0000000",14.2716535433071
"483","08EAS2058","08EAS2058_21","2021-07-29 16:45:00.0000000",24.6062992125984
"484","08CED4192","08CED4192_21","2021-08-02 17:00:00.0000000",23.1299212598425
"485","09JEN1318","09JEN1318_21","2021-08-02 20:30:00.0000000",26.3779527559055
"486","09JEN1357","09JEN1357_21","2021-08-02 22:15:00.0000000",18.8976377952756
"487","08BEA3650","08BEA3650_21","2021-08-04 15:30:00.0000000",28.740157480315
"488","08WES0903","08WES0903_21","2021-08-04 17:30:00.0000000",14.6653543307087
"489","09SOO1022","09SOO1022_21","2021-08-04 17:30:00.0000000",15.255905511811
"490","08BEA3737","08BEA3737_21","2021-08-04 18:00:00.0000000",16.0433070866142
"491","09SOO1134","09SOO1134_21","2021-08-04 20:30:00.0000000",24.9015748031496
"492","08EAS2191","08EAS2191_21","2021-08-04 21:30:00.0000000",11.2204724409449
"493","07LMS033235","07LMS033235_21","2021-08-05 16:00:00.0000000",34.4488188976378
"494","09MID1958","09MID1958_21","2021-08-05 16:45:00.0000000",13.8779527559055
"495","09MID1744","09MID1744_21","2021-08-05 20:15:00.0000000",16.3385826771654
"496","08LAK2827","08LAK2827_21","2021-08-05 20:30:00.0000000",11.3188976377953
"497","07RAG004615","07RAG004615_21","2021-08-09 17:00:00.0000000",28.740157480315
"498","08BEA3747","08BEA3747_21","2021-08-09 17:00:00.0000000",17.4212598425197
"499","07PAT166087","07PAT166087_21","2021-08-09 20:00:00.0000000",18.2086614173228
"500","08NOR1370","08NOR1370_21","2021-08-09 21:00:00.0000000",26.7716535433071
"501","08WES1490","08WES1490_21","2021-08-12 15:30:00.0000000",10.7283464566929
"502","09LOW0753","09LOW0753_21","2021-08-12 16:00:00.0000000",8.46456692913386
"503","07STL184007","07STL184007_21","2021-08-12 17:30:00.0000000",63.8779527559055
"504","08LIT2692","08LIT2692_21","2021-08-12 18:15:00.0000000",41.8307086614173
"505","08WES1579","08WES1579_21","2021-08-12 18:20:00.0000000",7.38188976377953
"506","09SOO0943","09SOO0943_21","2021-08-12 19:15:00.0000000",45.1771653543307
"507","08LIT2602","08LIT2602_21","2021-08-12 22:00:00.0000000",16.0433070866142
"508","07PAT228627","07PAT228627_21","2021-08-17 16:45:00.0000000",26.3779527559055
"509","07RAG043443","07RAG043443_21","2021-08-17 21:30:00.0000000",65.8464566929134
"510","09DUW0277","09DUW0277_21","2021-08-18 18:30:00.0000000",11.1220472440945
"511","08EAS2546","08EAS2546_21","2021-08-19 16:00:00.0000000",35.0393700787402
"512","08SAM0000","08SAM0000_21","2021-08-19 16:45:00.0000000",12.007874015748
"513","08WES0629","08WES0629_21","2021-08-19 21:00:00.0000000",14.1732283464567
"514","07GRN022903","07GRN022903_21","2021-08-23 17:05:00.0000000",16.240157480315
"515","07CHR045515","07CHR045515_21","2021-08-23 17:45:00.0000000",23.8188976377953
"516","07LNT062039","07LNT062039_21","2021-08-23 20:45:00.0000000",41.9291338582677
"517","07CHR234411","07CHR234411_21","2021-08-23 22:00:00.0000000",44.6850393700787
"518","08LAK3121","08LAK3121_21","2021-08-24 16:45:00.0000000",8.75984251968504
"519","07LNT075179","07LNT075179_21","2021-08-24 18:30:00.0000000",45.1771653543307
"520","08NOR2115","08NOR2115_21","2021-08-24 20:30:00.0000000",9.15354330708661
"521","08ISS3962","08ISS3962_21","2021-08-25 17:15:00.0000000",39.0748031496063
"522","07LNT130827","07LNT130827_21","2021-08-25 18:00:00.0000000",52.4606299212598
"523","08SAM2674","08SAM2674_21","2021-08-26 16:45:00.0000000",16.8307086614173
"524","08ISS4573","08ISS4573_21","2021-08-26 17:00:00.0000000",12.992125984252
"525","08LAK3699","08LAK3699_21","2021-08-26 20:00:00.0000000",11.3188976377953
"526","08BEA3474","08BEA3474_21","2021-08-26 21:00:00.0000000",28.248031496063
"527","08WES1340","08WES1340_21","2021-08-30 16:45:00.0000000",15.9448818897638
"528","08LIT2585","08LIT2585_21","2021-08-31 17:15:00.0000000",17.4212598425197
"529","08SAM2862","08SAM2862_21","2021-08-31 21:00:00.0000000",11.5157480314961
"530","BSE_1_MudMtnRd","BSE_1_MudMtnRd_21","2021-09-01 16:30:00.0000000",25.5905511811024
"531","BSE_8_268hAveSE","BSE_8_268hAveSE_21","2021-09-01 19:15:00.0000000",24.6062992125984
"532","BSE_21_GolfCrs","BSE_21_GolfCrs_21","2021-09-01 21:00:00.0000000",26.9685039370079
"533","07PAT001415","07PAT001415_21","2021-09-02 17:00:00.0000000",28.5433070866142
"534","08BEA3914","08BEA3914_21","2021-09-02 17:00:00.0000000",10.8267716535433
"535","07STL080295","07STL080295_21","2021-09-02 20:30:00.0000000",26.5748031496063
"536","08BEA3826","08BEA3826_21","2021-09-02 20:30:00.0000000",11.9094488188976
"537","07SFS041891","07SFS041891_21","2021-09-02 20:45:00.0000000",42.5196850393701
"538","08SAM3047","08SAM3047_21","2021-09-08 18:30:00.0000000",7.57874015748031
"539","08EVA3813","08EVA3813_21","2021-09-09 16:30:00.0000000",14.5669291338583
"540","08SAM3045","08SAM3045_21","2021-09-09 19:45:00.0000000",6.10236220472441
"541","VashShing","VashShin_21","2021-09-13 16:30:00.0000000",9.64566929133858
"542","09BLA0716","09BLA0716_21","2021-09-13 16:45:00.0000000",13.0905511811024
"543","07LMS213875","07LMS213875_21","2021-09-13 17:15:00.0000000",67.9133858267717
"544","28A","28A_21","2021-09-13 18:30:00.0000000",15.4527559055118
"545","09BLA0675","09BLA0675_21","2021-09-13 19:30:00.0000000",14.9606299212598
"546","VashChris","VashChris_21","2021-09-13 21:00:00.0000000",8.16929133858268
"547","07SFS009443","07SFS009443_21","2021-09-13 21:15:00.0000000",48.2283464566929
"548","09BLA0771","09BLA0771_21","2021-09-13 21:45:00.0000000",15.6496062992126
"549","08CED2433","08CED2433_21","2021-09-14 16:15:00.0000000",12.007874015748
"550","Miller_Cove","Miller_Cove_21","2021-09-14 16:30:00.0000000",23.3267716535433
"551","08CED2518","08CED2518_21","2021-09-14 18:00:00.0000000",20.5708661417323
"552","Miller_SWSSD","Miller_SWSSD_21","2021-09-14 19:50:00.0000000",21.751968503937
"553","08CED2711","08CED2711_21","2021-09-14 21:00:00.0000000",9.74409448818898
"554","09NEW1657","09NEW1657_21","2021-09-15 16:45:00.0000000",23.5236220472441
"555","09BLA0772","09BLA0772_21","2021-09-15 21:00:00.0000000",12.5
"556","08EVA3637","08EVA3637_21","2021-09-16 15:45:00.0000000",8.26771653543307
"557","07LMS103591","07LMS103591_21","2021-09-16 16:30:00.0000000",24.507874015748
"558","07SFS011475","07SFS011475_21","2021-09-16 17:00:00.0000000",101.377952755906
"559","08LIT2781","08LIT2781_21","2021-09-16 18:00:00.0000000",19.8818897637795
"560","08BEA3571","08BEA3571_21","2021-09-16 18:30:00.0000000",16.5354330708661
"561","07LMS026663","07LMS026663_21","2021-09-16 19:15:00.0000000",64.0748031496063
"562","07SFS011059","07SFS011059_21","2021-09-16 20:00:00.0000000",29.7244094488189
"563","08LIT2603","08LIT2603_21","2021-09-16 20:30:00.0000000",13.0905511811024
"564","08EAS1536","08EAS1536_21","2021-09-20 16:00:00.0000000",11.5157480314961
"565","WalkerPreserve","WalkerPreserve_21","2021-09-20 16:15:00.0000000",17.2244094488189
"566","08EAS2272","08EAS2272_21","2021-09-20 18:00:00.0000000",22.6377952755906
"567","09BLA0722","09BLA0722_21","2021-09-20 18:00:00.0000000",40.8464566929134
"568","08EAS1964","08EAS1964_21","2021-09-20 20:30:00.0000000",21.0629921259843
"569","09BLA0756","09BLA0756_21","2021-09-20 20:30:00.0000000",14.6653543307087
"570","08LAK3628","08LAK3628_21","2021-09-21 16:00:00.0000000",14.4685039370079
"571","09MID1374","09MID1374_21","2021-09-21 17:00:00.0000000",18.1102362204724
"572","08ISS4294","08ISS4294_21","2021-09-21 17:15:00.0000000",18.3070866141732
"573","09NEW2076","09NEW2076_21","2021-09-21 20:00:00.0000000",16.240157480315
"574","08LAK3879","08LAK3879_21","2021-09-21 20:45:00.0000000",16.1417322834646
"575","07RAG018227","07RAG018227_21","2021-09-22 17:00:00.0000000",18.4055118110236
"576","08BEA3321","08BEA3321_21","2021-09-22 18:00:00.0000000",9.74409448818898
"577","07RAG022147","07RAG022147_21","2021-09-22 21:15:00.0000000",20.5708661417323
"578","07RAG012515","07RAG012515_21","2021-09-22 21:30:00.0000000",24.7047244094488
"579","08LAK3880","08LAK3880_21","2021-09-23 16:00:00.0000000",12.8937007874016
"580","08EVA3640","08EVA3640_21","2021-09-23 16:30:00.0000000",8.46456692913386
"581","07CHR070059","07CHR070059_21","2021-09-23 16:45:00.0000000",13.0905511811024
"582","09BLA0817","09BLA0817_21","2021-09-23 19:00:00.0000000",7.4507874015748
"583","07HAR025863","07HAR025863_21","2021-09-23 19:45:00.0000000",22.3425196850394
"584","08SAM2865","08SAM2865_21","2021-09-23 19:45:00.0000000",7.57874015748031
"585","07GRN077319","07GRN077319_21","2021-09-23 21:35:00.0000000",23.1299212598425
"586","08WES1037","08WES1037_21","2021-09-28 21:40:00.0000000",15.6496062992126
"587","07PAT187623","07PAT187623_21","2021-09-29 15:45:00.0000000",35.5314960629921
"588","07TKL047047","07TKL047047_21","2021-09-29 16:00:00.0000000",14.6653543307087
"589","08NOR1750","08NOR1750_21","2021-09-29 16:20:00.0000000",38.9763779527559
"590","08NOR2306","08NOR2306_21","2021-09-29 19:00:00.0000000",44.5866141732283
"591","07RAG002867","07RAG002867_21","2021-09-29 19:30:00.0000000",20.0787401574803
"592","07LNT163403","07LNT163403_21","2021-09-29 20:00:00.0000000",17.8149606299213
"593","08LIT2682","08LIT2682_21","2021-09-29 21:40:00.0000000",32.2834645669291
"594","08NOR1362","08NOR1362_21","2021-10-04 17:15:00.0000000",67.2244094488189
"595","09COV1756","09COV1756_21","2021-10-04 20:20:00.0000000",11.2204724409449
"596","09LOW0325","09LOW0325_21","2021-10-04 22:15:00.0000000",21.751968503937
"597","09COV1165","09COV1165_21","2021-10-04 22:45:00.0000000",24.507874015748
"598","09MID2426","09MID2426_21","2021-10-05 16:30:00.0000000",13.8779527559055
"599","09COV1418","09COV1418_21","2021-10-05 19:15:00.0000000",14.5669291338583
"600","09DEE2294","09DEE2294_21","2021-10-06 15:05:00.0000000",28.3464566929134
"601","09LOW0751","09LOW0751_21","2021-10-06 18:00:00.0000000",18.011811023622
"602","09SOO1209","09SOO1209_21","2021-10-07 14:30:00.0000000",18.7007874015748
"603","09DEE2208","09DEE2208_21","2021-10-07 16:20:00.0000000",31.1023622047244
"604","09SOO1283","09SOO1283_21","2021-10-07 16:30:00.0000000",20.4724409448819
"605","09BLA0768","09BLA0768_21","2021-10-07 17:15:00.0000000",15.1574803149606
"606","09DEE2163","09DEE2163_21","2021-10-07 18:15:00.0000000",19.3897637795276
