"","Sample.Code","Site.Code","Visit.Date","Year","x50","DD","wtr_year"
"539","08ISS4294/05","08ISS4294",2005-09-13,"2005",5.75,866.850000000004,2005
"540","08ISS4294/06","08ISS4294",2006-09-12,"2006",8.95000000000005,885.200000000003,2006
"541","08ISS4294/08","08ISS4294",2008-08-25,"2008",6.05000000000001,623.950000000002,2008
"542","08ISS4294/09","08ISS4294",2009-08-17,"2009",9.45000000000005,719.950000000003,2009
"543","08ISS4294/10","08ISS4294",2010-09-08,"2010",2.60000000000002,664.200000000003,2010
"544","08ISS4294_11","08ISS4294",2011-08-31,"2011",1.70000000000005,572.250000000003,2011
"545","08ISS4294_12","08ISS4294",2012-09-12,"2012",3.10000000000002,774.300000000003,2012
"546","08ISS4294_13","08ISS4294",2013-09-17,"2013",3.10000000000002,1002.5,2013
"547","08ISS4294_14","08ISS4294",2014-08-26,"2014",11.9,855.700000000003,2014
"548","08ISS4294_15","08ISS4294",2015-08-26,"2015",10.35,1049.55,2015
"549","08ISS4294_16","08ISS4294",2016-08-17,"2016",9.25,780.950000000003,2016
"550","08ISS4294_17","08ISS4294",2017-10-10,"2017",0,1091.15,2018
"551","08ISS4294_17_R","08ISS4294",2017-10-10,"2017",0,1091.15,2018
"552","08ISS4294_18","08ISS4294",2018-08-01,"2018",10.1,649.850000000002,2018
"553","08ISS4294_19","08ISS4294",2019-07-29,"2019",8.60000000000002,546.700000000003,2019
"554","08ISS4294_20","08ISS4294",2020-07-29,"2020",11.85,522.800000000002,2020
"555","08ISS4294_2002","08ISS4294",2002-09-18,"2002",2.95000000000005,793.750000000003,2002
"556","08ISS4294_2007","08ISS4294",2007-09-25,"2007",2.70000000000005,853.300000000003,2007
"557","08ISS4294_21","08ISS4294",2021-09-21,"2021",7.95000000000005,1114.25,2021
"558","08ISS4573/05","08ISS4573",2005-09-08,"2005",6,702.450000000003,2005
"559","08ISS4573/06","08ISS4573",2006-08-15,"2006",5,571.050000000002,2006
"560","08ISS4573/08","08ISS4573",2008-08-12,"2008",8.05000000000007,409.400000000002,2008
"561","08ISS4573/09","08ISS4573",2009-08-05,"2009",5.10000000000002,550.400000000002,2009
"562","08ISS4573/10","08ISS4573",2010-09-14,"2010",5.05000000000001,545.200000000003,2010
"563","08ISS4573_11","08ISS4573",2011-08-02,"2011",6.10000000000002,266.800000000001,2011
"564","08ISS4573_12","08ISS4573",2012-08-06,"2012",10.55,395.050000000002,2012
"565","08ISS4573_13","08ISS4573",2013-08-07,"2013",8.75,529.400000000002,2013
"566","08ISS4573_14","08ISS4573",2014-08-26,"2014",10.95,713.650000000002,2014
"567","08ISS4573_15","08ISS4573",2015-08-25,"2015",6.5,857.050000000003,2015
"568","08ISS4573_16","08ISS4573",2016-08-17,"2016",8.35000000000002,622.100000000003,2016
"569","08ISS4573_17","08ISS4573",2017-08-02,"2017",13.5,458.900000000002,2017
"570","08ISS4573_18","08ISS4573",2018-08-01,"2018",8.85000000000002,514.650000000002,2018
"571","08ISS4573_19","08ISS4573",2019-08-29,"2019",8.55000000000001,673.100000000002,2019
"572","08ISS4573_20","08ISS4573",2020-10-01,"2020",6.85000000000002,851.600000000004,2021
"573","08ISS4573_2002","08ISS4573",2002-09-18,"2002",1.85000000000002,649.650000000003,2002
"574","08ISS4573_2003","08ISS4573",2003-08-04,"2003",6.10000000000002,486.000000000002,2003
"575","08ISS4573_2007","08ISS4573",2007-08-16,"2007",5.65000000000003,521.900000000002,2007
"576","08ISS4573_21","08ISS4573",2021-08-26,"2021",6.25,809.500000000003,2021
"577","08ISS4724","08ISS4724",2010-08-09,"2010",4.14999999999998,438.900000000002,2010
"578","08ISS4724/06","08ISS4724",2006-08-29,"2006",4.20000000000005,746.500000000003,2006
"579","08ISS4724/08","08ISS4724",2008-09-08,"2008",7.45000000000005,656.800000000002,2008
"580","08ISS4724/09","08ISS4724",2009-09-10,"2009",6.30000000000007,842.500000000003,2009
"581","08ISS4724_11","08ISS4724",2011-09-08,"2011",9.70000000000005,600.400000000002,2011
"582","08ISS4724_12","08ISS4724",2012-08-30,"2012",5.35000000000002,671.750000000003,2012
"583","08ISS4724_13","08ISS4724",2013-09-23,"2013",0.950000000000045,982.300000000003,2013
"584","08ISS4724_14","08ISS4724",2014-09-10,"2014",5.15000000000003,923.750000000003,2014
"585","08ISS4724_15","08ISS4724",2015-08-26,"2015",10.1,1016,2015
"586","08ISS4724_16","08ISS4724",2016-09-21,"2016",2,950.300000000003,2016
"587","08ISS4724_17","08ISS4724",2017-10-26,"2017",0,1048.15,2018
"588","08ISS4724_18","08ISS4724",2018-09-12,"2018",1.95000000000005,950.650000000003,2018
"589","08ISS4724_19","08ISS4724",2019-10-11,"2019",0,933.050000000004,2020
"590","08ISS4724_20","08ISS4724",2020-07-28,"2020",11.05,494.550000000003,2020
"591","08ISS4724_2003","08ISS4724",2003-08-07,"2003",7.35000000000002,590.200000000002,2003
"592","08ISS4724_2007","08ISS4724",2007-09-18,"2007",0.800000000000068,795.900000000003,2007
"593","08ISS4724_21","08ISS4724",2021-07-14,"2021",8.95000000000005,516.550000000002,2021
"594","08ISS4730/05","08ISS4730",2005-08-31,"2005",6.45000000000005,760.600000000003,2005
"595","08ISS4730/06","08ISS4730",2006-08-15,"2006",5.30000000000007,636.850000000002,2006
"596","08ISS4730/08","08ISS4730",2008-08-25,"2008",5.65000000000003,598.150000000002,2008
"597","08ISS4730/09","08ISS4730",2009-08-24,"2009",6.80000000000001,744.750000000003,2009
"598","08ISS4730_11","08ISS4730",2011-08-02,"2011",6.90000000000003,333.550000000002,2011
"599","08ISS4730_12","08ISS4730",2012-08-07,"2012",9.80000000000001,483.300000000002,2012
"600","08ISS4730_13","08ISS4730",2013-08-13,"2013",8.25,666.000000000002,2013
"601","08ISS4730_14","08ISS4730",2014-09-10,"2014",5.15000000000003,923.750000000003,2014
"602","08ISS4730_15","08ISS4730",2015-08-03,"2015",10.7,813.350000000003,2015
"603","08ISS4730_16","08ISS4730",2016-08-10,"2016",6,671.800000000002,2016
"604","08ISS4730_17","08ISS4730",2017-08-09,"2017",14.5,652.050000000002,2017
"605","08ISS4730_17_R","08ISS4730",2017-08-09,"2017",14.5,652.050000000002,2017
"606","08ISS4730_18","08ISS4730",2018-08-27,"2018",5.70000000000005,857.900000000003,2018
"607","08ISS4730_19","08ISS4730",2019-07-29,"2019",8.14999999999998,511.250000000002,2019
"608","08ISS4730_20","08ISS4730",2020-08-18,"2020",9.75,682.500000000003,2020
"609","08ISS4730_2002","08ISS4730",2002-08-20,"2002",4.90000000000003,596.650000000003,2002
"610","08ISS4730_2002R2","08ISS4730",2002-08-20,"2002",4.90000000000003,596.650000000003,2002
"611","08ISS4730_2003","08ISS4730",2003-08-05,"2003",9.15000000000003,575.550000000002,2003
"612","08ISS4730_2007","08ISS4730",2007-09-12,"2007",6.15000000000003,771.850000000003,2007
"613","08ISS4730_21","08ISS4730",2021-07-26,"2021",11.5500000000001,622.850000000002,2021
"614","08ISS4735/05-R","08ISS4735",2005-08-31,"2005",5.5,589.750000000003,2005
"615","08ISS4735/06","08ISS4735",2006-08-17,"2006",5.85000000000002,524.300000000002,2006
"616","08ISS4735/08","08ISS4735",2008-08-25,"2008",4.30000000000007,455.900000000002,2008
"617","08ISS4735/09","08ISS4735",2009-08-24,"2009",5.75,613.900000000002,2009
"618","08ISS4735/10","08ISS4735",2010-09-21,"2010",0.450000000000045,508.050000000003,2010
"619","08ISS4735_11","08ISS4735",2011-08-29,"2011",5.80000000000001,398.800000000002,2011
"620","08ISS4735_12","08ISS4735",2012-08-30,"2012",4.20000000000005,513.850000000002,2012
"621","08ISS4735_14","08ISS4735",2014-09-04,"2014",4,702.150000000003,2014
"622","08ISS4735_15","08ISS4735",2015-09-10,"2015",7.80000000000007,879.150000000004,2015
"623","08ISS4735_18","08ISS4735",2018-07-27,"2018",11.25,426.700000000002,2018
"624","08ISS4735_2007","08ISS4735",2007-09-25,"2007",1,615.150000000003,2007
"625","08ISS4748/05","08ISS4748",2005-09-08,"2005",6,702.450000000003,2005
"626","08ISS4748/06","08ISS4748",2006-08-15,"2006",5,571.050000000002,2006
"627","08ISS4748/08","08ISS4748",2008-08-11,"2008",6.25,401.350000000002,2008
"628","08ISS4748/09","08ISS4748",2009-08-05,"2009",5.10000000000002,550.400000000002,2009
"629","08ISS4748_11","08ISS4748",2011-08-30,"2011",4.5,458.000000000002,2011
"630","08ISS4748_12","08ISS4748",2012-08-22,"2012",4.70000000000005,540.350000000002,2012
"631","08ISS4748_13","08ISS4748",2013-08-07,"2013",8.75,529.400000000002,2013
"632","08ISS4748_14","08ISS4748",2014-09-03,"2014",3.20000000000005,758.800000000003,2014
"633","08ISS4748_15","08ISS4748",2015-08-03,"2015",10.05,677.100000000003,2015
"634","08ISS4748_16","08ISS4748",2016-07-27,"2016",9.55000000000001,464.200000000003,2016
"635","08ISS4748_17","08ISS4748",2017-07-20,"2017",5.5,346.500000000001,2017
"636","08ISS4748_18","08ISS4748",2018-08-01,"2018",8.85000000000002,514.650000000002,2018
"637","08ISS4748_19","08ISS4748",2019-07-22,"2019",8.64999999999998,381.400000000002,2019
"638","08ISS4748_20","08ISS4748",2020-08-03,"2020",8.65000000000003,457.850000000002,2020
"639","08ISS4748_2007","08ISS4748",2007-08-16,"2007",5.65000000000003,521.900000000002,2007
"640","08ISS4748_21","08ISS4748",2021-07-26,"2021",10.55,519.400000000002,2021
"641","08ISS4884/05","08ISS4884",2005-09-08,"2005",6.55000000000001,792.200000000003,2005
"642","08ISS4884/06","08ISS4884",2006-08-03,"2006",6.95000000000005,547.250000000002,2006
"643","08ISS4884/08","08ISS4884",2008-08-11,"2008",6.80000000000007,455.400000000002,2008
"644","08ISS4884/09","08ISS4884",2009-08-17,"2009",8.95000000000005,670.100000000002,2009
"645","08ISS4884/10","08ISS4884",2010-09-08,"2010",2.30000000000001,595.100000000003,2010
"646","08ISS4884_11","08ISS4884",2011-08-29,"2011",6.90000000000003,516.650000000003,2011
"647","08ISS4884_12","08ISS4884",2012-09-25,"2012",4.25,800.950000000003,2012
"648","08ISS4884_13","08ISS4884",2013-08-07,"2013",9.30000000000001,596.250000000002,2013
"649","08ISS4884_14","08ISS4884",2014-08-14,"2014",6.75,687.600000000003,2014
"650","08ISS4884_18","08ISS4884",2018-08-29,"2018",8.55000000000007,849.250000000003,2018
"651","08ISS4884_20","08ISS4884",2020-08-03,"2020",9.45000000000005,532.850000000003,2020
"652","08ISS4884_2002","08ISS4884",2002-08-27,"2002",9.15000000000003,617.700000000002,2002
"653","08ISS4884_2003","08ISS4884",2003-08-04,"2003",6.65000000000003,546.450000000003,2003
"654","08ISS4884_2007","08ISS4884",2007-08-16,"2007",6.30000000000001,598.300000000002,2007
"655","08ISS4884_21","08ISS4884",2021-07-21,"2021",7,536.150000000002,2021
"656","08LAK2827/05","08LAK2827",2005-09-01,"2005",7.60000000000002,935.100000000003,2005
"657","08LAK2827/06","08LAK2827",2006-08-17,"2006",7.80000000000001,762.900000000003,2006
"658","08LAK2827/08","08LAK2827",2008-08-18,"2008",9.90000000000003,665.300000000002,2008
"659","08LAk2827/09","08LAK2827",2009-09-01,"2009",7.95000000000005,926.450000000003,2009
"660","08LAK2827/10","08LAK2827",2010-09-16,"2010",6.85000000000002,803.800000000004,2010
"661","08LAK2827_11","08LAK2827",2011-09-12,"2011",8.80000000000007,762.950000000003,2011
"662","08LAK2827_12","08LAK2827",2012-09-04,"2012",6.95000000000005,821.950000000003,2012
"663","08LAK2827_13","08LAK2827",2013-09-12,"2013",12.8000000000001,1076.45,2013
"664","08LAK2827_14","08LAK2827",2014-08-12,"2014",11.4,812.000000000003,2014
"665","08LAK2827_15","08LAK2827",2015-08-19,"2015",13.35,1035.65,2015
"666","08LAK2827_16","08LAK2827",2016-09-08,"2016",4.5,1032.1,2016
"667","08LAK2827_17","08LAK2827",2017-08-01,"2017",11.35,601.900000000002,2017
"668","08LAK2827_18","08LAK2827",2018-07-26,"2018",13.45,629.400000000003,2018
"669","08LAK2827_19","08LAK2827",2019-09-11,"2019",7.45000000000005,1022.3,2019
"670","08LAK2827_20","08LAK2827",2020-08-13,"2020",6.35000000000002,686.850000000003,2020
"671","08LAK2827_2002","08LAK2827",2002-09-24,"2002",7.75,937.150000000003,2002
"672","08LAK2827_2002R2","08LAK2827",2002-09-24,"2002",7.75,937.150000000003,2002
"673","08LAK2827_2007","08LAK2827",2007-08-28,"2007",6.70000000000005,813.600000000003,2007
"674","08LAK2827_21","08LAK2827",2021-08-05,"2021",12.2,769.650000000003,2021
"675","08LAK3121","08LAK3121",2012-07-18,"2012",9.80000000000001,435.150000000002,2012
"676","08LAK3121/05","08LAK3121",2005-09-01,"2005",7.75,1005.15,2005
"677","08LAK3121/06","08LAK3121",2006-08-24,"2006",6.95000000000005,861.700000000003,2006
"678","08LAK3121/08","08LAK3121",2008-08-18,"2008",10.7,705.200000000003,2008
"679","08LAK3121/08-R","08LAK3121",2008-08-18,"2008",10.7,705.200000000003,2008
"680","08LAK3121/09","08LAK3121",2009-09-09,"2009",6.60000000000002,1003.6,2009
"681","08LAK3121_11","08LAK3121",2011-08-03,"2011",7.80000000000001,459.750000000002,2011
"682","08LAK3121_15","08LAK3121",2015-08-19,"2015",13.7,1090.2,2015
"683","08LAK3121_17","08LAK3121",2017-07-20,"2017",7.80000000000001,494.300000000002,2017
"684","08LAK3121_18","08LAK3121",2018-08-14,"2018",11.45,846.700000000003,2018
"685","08LAK3121_19","08LAK3121",2019-08-06,"2019",10.9,717.700000000003,2019
"686","08LAK3121_2002R2","08LAK3121",2002-09-24,"2002",7.70000000000005,990.300000000004,2002
"687","08LAK3121_21","08LAK3121",2021-08-24,"2021",7.95000000000005,968.100000000003,2021
"688","08LAK3540/02","08LAK3540",2002-09-18,"2002",3.5,885.350000000003,2002
"689","08LAK3540/05","08LAK3540",2005-08-25,"2005",10,874.750000000004,2005
"690","08LAK3540/06","08LAK3540",2006-08-01,"2006",6.80000000000001,627.250000000003,2006
"691","08LAK3540/08","08LAK3540",2008-09-02,"2008",3.20000000000005,737.400000000002,2008
"692","08LAK3540/09","08LAK3540",2009-09-09,"2009",6.05000000000001,948.050000000003,2009
"693","08LAK3540/10","08LAK3540",2010-09-16,"2010",6.60000000000002,798.400000000003,2010
"694","08LAK3540_11","08LAK3540",2011-08-04,"2011",9,427.250000000002,2011
"695","08LAK3540_12","08LAK3540",2012-08-13,"2012",12,636.500000000003,2012
"696","08LAK3540_13","08LAK3540",2013-08-28,"2013",10.6,919.150000000003,2013
"697","08LAK3540_15","08LAK3540",2015-08-10,"2015",12.3,932.100000000003,2015
"698","08LAK3540_16","08LAK3540",2016-07-28,"2016",12.4,695.700000000004,2016
"699","08LAK3540_16_R","08LAK3540",2016-07-28,"2016",12.4,695.700000000004,2016
"700","08LAK3540_17","08LAK3540",2017-08-28,"2017",12.85,887.100000000003,2017
"701","08LAK3540_18","08LAK3540",2018-08-07,"2018",12.75,767.800000000002,2018
"702","08LAK3540_19","08LAK3540",2019-08-29,"2019",10.05,922.900000000003,2019
"703","08LAK3540_19_R","08LAK3540",2019-08-29,"2019",10.05,922.900000000003,2019
"704","08LAK3540_20","08LAK3540",2020-09-21,"2020",6.20000000000005,1022.95,2020
"705","08LAK3540_2007","08LAK3540",2007-08-10,"2007",6.95000000000005,671.150000000003,2007
"706","08LAK3540_21","08LAK3540",2021-07-28,"2021",12.15,690.200000000002,2021
"707","08LAK3540QC_2007","08LAK3540",2007-08-10,"2007",6.95000000000005,671.150000000003,2007
"708","08LAK3616/02","08LAK3616",2002-09-05,"2002",4.5,844.450000000003,2002
"709","08LAK3616/05","08LAK3616",2005-08-25,"2005",10.2,911.800000000003,2005
"710","08LAK3616/06","08LAK3616",2006-08-01,"2006",7,651.900000000003,2006
"711","08LAK3616/08","08LAK3616",2008-08-28,"2008",5.40000000000003,743.900000000002,2008
"712","08LAK3616/10","08LAK3616",2010-08-19,"2010",6.10000000000002,665.700000000003,2010
"713","08LAK3616/10-R","08LAK3616",2010-08-19,"2010",6.10000000000002,665.700000000003,2010
"714","08LAK3616_11","08LAK3616",2011-08-09,"2011",6.85000000000002,487.500000000002,2011
"715","08LAK3616_13","08LAK3616",2013-08-06,"2013",10.95,731.300000000003,2013
"716","08LAK3616_14","08LAK3616",2014-08-05,"2014",9.55000000000007,754.200000000003,2014
"717","08LAK3616_14_R","08LAK3616",2014-08-05,"2014",9.55000000000007,754.200000000003,2014
"718","08LAK3616_16","08LAK3616",2016-08-17,"2016",9.70000000000005,915.800000000003,2016
"719","08LAK3616_2003","08LAK3616",2003-08-12,"2003",7.85000000000002,757.350000000003,2003
"720","08LAK3616_2007","08LAK3616",2007-08-27,"2007",6.30000000000007,834.100000000003,2007
"721","08LAK3627/02","08LAK3627",2002-09-18,"2002",3.5,885.350000000003,2002
"722","08LAK3627/05","08LAK3627",2005-08-25,"2005",10,874.750000000004,2005
"723","08LAK3627/08","08LAK3627",2008-09-02,"2008",3.20000000000005,737.400000000002,2008
"724","08LAK3627/09","08LAK3627",2009-09-01,"2009",7.75,908.700000000003,2009
"725","08LAK3627/09-R","08LAK3627",2009-09-01,"2009",7.75,908.700000000003,2009
"726","08LAK3627/10","08LAK3627",2010-09-16,"2010",6.60000000000002,798.400000000003,2010
"727","08LAK3627_12","08LAK3627",2012-08-13,"2012",12,636.500000000003,2012
"728","08LAK3627_13","08LAK3627",2013-09-03,"2013",7.90000000000003,977.400000000003,2013
"729","08LAK3627_13_Rep","08LAK3627",2013-09-03,"2013",7.90000000000003,977.400000000003,2013
"730","08LAK3627_15","08LAK3627",2015-08-10,"2015",12.3,932.100000000003,2015
"731","08LAK3627_15_R","08LAK3627",2015-08-10,"2015",12.3,932.100000000003,2015
"732","08LAK3627_16","08LAK3627",2016-07-28,"2016",12.4,695.700000000004,2016
"733","08LAK3627_17","08LAK3627",2017-08-01,"2017",11.6,612.650000000002,2017
"734","08LAK3627_18","08LAK3627",2018-09-25,"2018",3.90000000000003,1125.05,2018
"735","08LAK3627_19","08LAK3627",2019-09-23,"2019",4.5,1101.1,2019
"736","08LAK3627_20","08LAK3627",2020-09-21,"2020",6.20000000000005,1022.95,2020
"737","08LAK3627_2003","08LAK3627",2003-09-02,"2003",10.6,920.500000000003,2003
"738","08LAK3627_2007","08LAK3627",2007-08-10,"2007",6.95000000000005,671.150000000003,2007
"739","08LAK3628/02","08LAK3628",2002-09-18,"2002",3.5,885.350000000003,2002
"740","08LAK3628/05","08LAK3628",2005-08-25,"2005",10,874.750000000004,2005
"741","08LAK3628/06","08LAK3628",2006-08-01,"2006",6.80000000000001,627.250000000003,2006
"742","08LAK3628/08","08LAK3628",2008-09-02,"2008",3.20000000000005,737.400000000002,2008
"743","08LAK3628/09","08LAK3628",2009-09-02,"2009",8.10000000000002,916.800000000003,2009
"744","08LAK3628/10","08LAK3628",2010-09-16,"2010",6.60000000000002,798.400000000003,2010
"745","08LAK3628_11","08LAK3628",2011-08-04,"2011",9,427.250000000002,2011
"746","08LAK3628_12","08LAK3628",2012-08-13,"2012",12,636.500000000003,2012
"747","08LAK3628_13","08LAK3628",2013-08-28,"2013",10.6,919.150000000003,2013
"748","08LAK3628_14","08LAK3628",2014-08-21,"2014",6.45000000000005,884.300000000003,2014
"749","08LAK3628_15","08LAK3628",2015-08-10,"2015",12.3,932.100000000003,2015
"750","08LAK3628_16","08LAK3628",2016-09-08,"2016",4.60000000000002,1047.8,2016
"751","08LAK3628_17","08LAK3628",2017-09-25,"2017",4.95000000000005,1088.35,2017
"752","08LAK3628_18","08LAK3628",2018-09-25,"2018",3.90000000000003,1125.05,2018
"753","08LAK3628_19","08LAK3628",2019-08-22,"2019",6.80000000000007,858.350000000003,2019
"754","08LAK3628_20","08LAK3628",2020-08-19,"2020",10.7,763.400000000003,2020
"755","08LAK3628_2007","08LAK3628",2007-08-10,"2007",6.95000000000005,671.150000000003,2007
"756","08LAK3628_21","08LAK3628",2021-09-21,"2021",7.65000000000003,1159.9,2021
"757","08LAK3699/05","08LAK3699",2005-08-30,"2005",4.64999999999998,829.150000000004,2005
"758","08LAK3699/06","08LAK3699",2006-08-10,"2006",7,651.400000000002,2006
"759","08LAK3699/06-R","08LAK3699",2006-08-10,"2006",7,651.400000000002,2006
"760","08LAK3699/08","08LAK3699",2008-08-12,"2008",9.60000000000002,530.800000000003,2008
"761","08LAK3699/09","08LAK3699",2009-09-01,"2009",7.5,869.300000000003,2009
"762","08LAK3699/10","08LAK3699",2010-08-19,"2010",5.64999999999998,569.700000000003,2010
"763","08LAK3699/10-R","08LAK3699",2010-08-19,"2010",5.64999999999998,569.700000000003,2010
"764","08LAK3699_11","08LAK3699",2011-08-09,"2011",6.14999999999998,419.800000000002,2011
"765","08LAK3699_12","08LAK3699",2012-06-28,"2012",7.35000000000002,197.200000000001,2012
"766","08LAK3699_13","08LAK3699",2013-07-08,"2013",8.5,381.750000000002,2013
"767","08LAK3699_14_R","08LAK3699",2014-08-05,"2014",8.85000000000002,666.650000000003,2014
"768","08LAK3699_15","08LAK3699",2015-08-06,"2015",8.39999999999998,819.050000000003,2015
"769","08LAK3699_16","08LAK3699",2016-08-16,"2016",9.70000000000005,780.150000000003,2016
"770","08LAK3699_17","08LAK3699",2017-08-15,"2017",7.5,703.400000000002,2017
"771","08LAK3699_18","08LAK3699",2018-08-08,"2018",13.55,721.250000000003,2018
"772","08LAK3699_19","08LAK3699",2019-09-09,"2019",5.55000000000001,930.350000000003,2019
"773","08LAK3699_20","08LAK3699",2020-10-07,"2020",3.90000000000003,1028.5,2021
"774","08LAK3699_2003","08LAK3699",2003-08-18,"2003",11.35,731.950000000002,2003
"775","08LAK3699_2007","08LAK3699",2007-08-16,"2007",6.95000000000005,665.300000000002,2007
"776","08LAK3699_21","08LAK3699",2021-08-26,"2021",7.65000000000003,913.150000000003,2021
"777","08LAK3879/05","08LAK3879",2005-08-30,"2005",5.30000000000007,948.100000000004,2005
"778","08LAK3879/06","08LAK3879",2006-08-16,"2006",6.30000000000001,771.850000000003,2006
"779","08LAK3879/08","08LAK3879",2008-08-18,"2008",10.05,685.300000000002,2008
"780","08LAK3879/09","08LAK3879",2009-09-01,"2009",8.05000000000001,941.450000000003,2009
"781","08LAK3879/09-R","08LAK3879",2009-09-01,"2009",8.05000000000001,941.450000000003,2009
"782","08LAK3879/10","08LAK3879",2010-08-19,"2010",6.10000000000002,665.700000000003,2010
"783","08LAK3879_11","08LAK3879",2011-08-30,"2011",6.30000000000007,670.150000000003,2011
"784","08LAK3879_12","08LAK3879",2012-08-06,"2012",12.35,586.500000000002,2012
"785","08LAK3879_13","08LAK3879",2013-08-28,"2013",10.85,947.200000000004,2013
"786","08LAK3879_13_Rep","08LAK3879",2013-08-28,"2013",10.85,947.200000000004,2013
"787","08LAK3879_14","08LAK3879",2014-08-12,"2014",11.35,832.750000000003,2014
"788","08LAK3879_15","08LAK3879",2015-08-06,"2015",8.95000000000005,920.650000000003,2015
"789","08LAK3879_16","08LAK3879",2016-08-15,"2016",10.7,896.000000000003,2016
"790","08LAK3879_17","08LAK3879",2017-08-15,"2017",8.20000000000005,804.200000000003,2017
"791","08LAK3879_18","08LAK3879",2018-08-01,"2018",9.5,743.550000000003,2018
"792","08LAK3879_19","08LAK3879",2019-08-12,"2019",9.85000000000002,806.250000000003,2019
"793","08LAK3879_20","08LAK3879",2020-08-06,"2020",5.5,685.550000000003,2020
"794","08LAK3879_2002","08LAK3879",2002-08-29,"2002",11,805.500000000003,2002
"795","08LAK3879_2003","08LAK3879",2003-08-12,"2003",7.85000000000002,757.350000000003,2003
"796","08LAK3879_2007","08LAK3879",2007-08-28,"2007",6.85000000000002,840.950000000003,2007
"797","08LAK3879_21","08LAK3879",2021-09-21,"2021",8.10000000000002,1217.3,2021
"798","08LAK3880/06","08LAK3880",2006-08-17,"2006",7.90000000000003,779.750000000003,2006
"799","08LAK3880_18_R","08LAK3880",2018-10-04,"2018",0.850000000000023,1209.55,2019
"800","08LAK3880_20","08LAK3880",2020-10-01,"2020",7.25,1135.5,2021
"801","08LIT2585/05","08LIT2585",2005-08-11,"2005",7.80000000000007,708.400000000003,2005
"802","08LIT2585/06","08LIT2585",2006-08-14,"2006",9.55000000000007,670.100000000003,2006
"803","08LIT2585/08","08LIT2585",2008-08-11,"2008",8,530.550000000002,2008
"804","08LIT2585/09","08LIT2585",2009-08-10,"2009",6.5,698.850000000002,2009
"805","08LIT2585/10","08LIT2585",2010-08-03,"2010",8.55000000000001,461.700000000002,2010
"806","08LIT2585_11","08LIT2585",2011-09-12,"2011",8.95000000000005,698.300000000003,2011
"807","08LIT2585_12","08LIT2585",2012-08-07,"2012",11.2,529.300000000003,2012
"808","08LIT2585_13","08LIT2585",2013-08-07,"2013",10.45,681.350000000003,2013
"809","08LIT2585_13_rep","08LIT2585",2013-08-07,"2013",10.45,681.350000000003,2013
"810","08LIT2585_14","08LIT2585",2014-08-05,"2014",8.55000000000001,652.100000000003,2014
"811","08LIT2585_15","08LIT2585",2015-07-29,"2015",12.3000000000001,755.250000000003,2015
"812","08LIT2585_15_R","08LIT2585",2015-07-29,"2015",12.3000000000001,755.250000000003,2015
"813","08LIT2585_16","08LIT2585",2016-08-01,"2016",7.20000000000005,642.950000000003,2016
"814","08LIT2585_17","08LIT2585",2017-07-31,"2017",9.05000000000001,527.900000000002,2017
"815","08LIT2585_18","08LIT2585",2018-09-10,"2018",6,939.750000000003,2018
"816","08LIT2585_19","08LIT2585",2019-09-17,"2019",3.65000000000003,958.150000000004,2019
"817","08LIT2585_20","08LIT2585",2020-09-21,"2020",5.25,911.800000000004,2020
"818","08LIT2585_2002","08LIT2585",2002-08-13,"2002",11.8000000000001,581.500000000003,2002
"819","08LIT2585_2003","08LIT2585",2003-08-05,"2003",9.25,625.400000000002,2003
"820","08LIT2585_2007","08LIT2585",2007-08-16,"2007",7.70000000000005,668.700000000003,2007
"821","08LIT2585_21","08LIT2585",2021-08-31,"2021",2.05000000000001,870.300000000003,2021
"822","08LIT2602/05","08LIT2602",2005-08-15,"2005",11.45,745.950000000003,2005
"823","08LIT2602/06","08LIT2602",2006-08-14,"2006",9.35000000000002,653.100000000003,2006
"824","08LIT2602/08","08LIT2602",2008-08-11,"2008",7.70000000000005,501.750000000002,2008
"825","08LIT2602/09","08LIT2602",2009-08-20,"2009",11.3,744.600000000002,2009
"826","08LIT2602/10","08LIT2602",2010-09-13,"2010",6.55000000000001,736.200000000003,2010
"827","08LIT2602_11","08LIT2602",2011-09-06,"2011",8.45000000000005,617.600000000003,2011
"828","08LIT2602_12","08LIT2602",2012-08-09,"2012",9.55000000000001,527.750000000002,2012
"829","08LIT2602_14","08LIT2602",2014-09-03,"2014",4.85000000000002,869.650000000003,2014
"830","08LIT2602_15","08LIT2602",2015-08-24,"2015",7,984.200000000003,2015
"831","08LIT2602_16","08LIT2602",2016-09-01,"2016",5.39999999999998,840.900000000004,2016
"832","08LIT2602_17","08LIT2602",2017-09-21,"2017",3.30000000000007,875.150000000004,2017
"833","08LIT2602_17_R","08LIT2602",2017-09-21,"2017",3.30000000000007,875.150000000004,2017
"834","08LIT2602_19","08LIT2602",2019-10-01,"2019",0,947.000000000004,2020
"835","08LIT2602_19_R","08LIT2602",2019-10-01,"2019",0,947.000000000004,2020
"836","08LIT2602_20","08LIT2602",2020-09-22,"2020",7.80000000000001,861.800000000004,2020
"837","08LIT2602_2002","08LIT2602",2002-08-13,"2002",11.65,569.400000000003,2002
"838","08LIT2602_2003","08LIT2602",2003-08-06,"2003",8.60000000000002,622.450000000003,2003
"839","08LIT2602_2007","08LIT2602",2007-08-16,"2007",7.35000000000002,630.800000000003,2007
