"","ID","Acari","Acentrella","Afghanurus","Agapetus","Allocosmoecus","Ameletus","Americorophium","Amiocentrus","Amphipoda","Ampumixis.dispar","Anafroptilum","Anagapetus","Ancylidae","Anisoptera","Antocha.monticola","Apatania","Apataniidae","Arctopsyche","Atherix","Attenella","Austrolimnophila","Baetis","Baetis.alius.group","Baetis.fuscatus.group","Baetis.rhodani.group","Blephariceridae","Brachycentridae","Brachycentrus","Brychius","Caecidotea","Calineuria.californica","Calopteryx","Capniidae","Caudatella","Ceratopogonidae","Ceratopogoninae","Cheilotrichia","Cheumatopsyche","Chironomidae","Chloroperlidae","Cinygma","Cinygmula","Claassenia.sabulosa","Cladocera","Cleptelmis.addenda","Clostoeca","Coenagrionidae","Copepoda","Cordulegaster","Corixidae","Corydalidae","Crangonyctidae","Crangonyx","Cryptochia","Culicidae","Cystobranchus.salmositicus","Dasyhelea","Decapoda","Dicosmoecus","Dicranota","Diphetor.hageni","Dixa","Dixella","Dixidae","Dolichopodidae","Dolophilodes","Doroneuria","Drunella.doddsii","Drunella.flavilinea_coloradensis","Drunella.grandis.group","Drunella.pelosa","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Empididae","Empididae.Genus.A","Eocosmoecus","Epeorus","Ephemerella.aurivillii","Ephemerella.excrucians.group","Ephemerella.tibialis","Ephemerellidae","Ephydridae","Epiphragma","Erioptera","Erpobdella","Farula","Forcipomyiinae","Gammarus","Gastropoda","Glossiphoniidae","Glossosoma","Glossosomatidae","Glutops","Gnorimosphaeroma","Goera","Goeracea","Goeridae","Gomphidae","Gonomyia","Gumaga","Gyrinidae","Haliplidae","Haliplus","Hemerodromiinae","Heptagenia","Heptageniidae","Hesperoconopa","Hesperoperla.pacifica","Heterlimnius.corpulentus","Heteroplectron","Hexatoma","Hirudinea","Holorusia.hespera","Hyalella","Hydatophylax","Hydraena","Hydraenidae","Hydrobiidae.s.l.","Hydrochus","Hydrophilidae","Hydropsyche","Hydropsychidae","Hydroptila","Hydrozoa","Ironodes","Isoperla","Isopoda","Kathroperla","Labiobaetis","Lara","Lepidoptera","Lepidostoma","Leptoceridae","Leuctridae","Limnephilidae","Limnephiloidea","Limnichidae","Limnophila","Limonia","Lipsothrix","Lymnaeidae","Malenka","Margaritifera.falcata","Maruina","Matriella.teresa","Megarcys","Meringodixa","Micrasema","Molophilus","Muscidae","Mystacides","Narpus","Neaviperla_.Suwallia","Nemata","Nematomorpha","Nemouridae","Neophylax","Neothremma","Ochthebius","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Oreogeton","Ormosia","Ostracoda","Oxyethira","Pacifastacus","Palaemonidae","Paraleptophlebia.Bicornuta.Group","Paraleptophlebia_.Neoleptophlebia","Paraperla","Parapsyche","Parthina","Pedicia","Peltodytes","Perlidae","Perlinodes.aurea","Philopotamidae","Physidae","Pilaria","Planorbidae","Plecoptera","Pleuroceridae.s.l.","Plumiperla","Polycentropus.s.l.","Polychaeta","Prostoma","Protanyderus","Protoptila","Psephenidae","Psychodidae","Psychoglypha","Psychomyia","Pteronarcella","Pteronarcyidae","Pteronarcys","Ptilodactylidae","Ptychoptera","Ramellogammarus","Rhabdomastix","Rhithrogena","Rhyacophila","Sciomyzidae","Scirtidae","Serratella.levis_micheneri","Sialis","Simuliidae","Skwala","Soyedina","Sphaeriidae","Staphylinidae","Stratiomyidae","Stygobromus","Sweltsa","Syrphidae","Tabanidae","Taeniopterygidae","Thaumaleidae","Timpanoga.hecuba","Tipula","Tipulidae.s.l.","Trepaxonemata","Trichoptera","Tricorythodes","Ulomorpha","Unionidae","Visoka.cataractae","Wormaldia","Yoraperla","Zaitzevia","Zapada","Zapada.cinctipes","Zapada.columbiana","Zapada.frigida","Zapada.Oregonensis.Group","Clinocerinae","Kogotus.Rickera.Cultus","Uenoidae..s.l.","Site.Code","Visit.ID","Project","Stream.or.River","Subbasin","WRIA.Number","Visit.Date","Year","Basin","month","year","por","Sample.Code"
"950","08SAM0000_17",10.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.59375,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,24.375,0,0,0,0,0,0,0,0,0,3.75,0,2.8125,0,0,0,0,0,25.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,143.4375,0,0,0.9375,0,0,0,0.46875,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,"08SAM0000",9133,"Ambient Monitoring","Peters Creek","Sammamish River Subbasin",8,"2017-08-21",2017,"Sammamish River Basin","08","2017",16,"08SAM0000_17"
"951","08SAM0000_18",10.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9375,0,0,0,0,0,0,4.6875,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,44.0625,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,52.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.875,0,0,0,0,304.6875,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,5.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08SAM0000",9681,"Ambient Monitoring","Peters Creek","Sammamish River Subbasin",8,"2018-08-17",2018,"Sammamish River Basin","08","2018",16,"08SAM0000_18"
"952","08SAM0000_20",18.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.65625,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15625,0,1.40625,0,0,0,0,0,0,0,0,0,0,0,10.78125,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.6875,0,0,0,0,0,0,0,0,0,2.34375,0,1.40625,0,0,0,0,0,14.53125,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,123.75,0,0,1.40625,0,0,0,0.46875,0,0,0,0,0,0,0,3.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"08SAM0000",11194,"Ambient Monitoring","Peters Creek","Sammamish River Subbasin",8,"2020-09-09",2020,"Sammamish River Basin","09","2020",16,"08SAM0000_20"
"953","08SAM0000_2003",5.88235294117647,0,0,0,0,0,0,0,0,0,0,0,2.35294117647059,0,0,0,0,0,0,0,0,0,0,0,35.2941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2941176470588,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,0,41.1764705882353,0,0,0,0,0,0,3.52941176470588,0,0,0,0,0,0,0,0,0,0,0,5.29411764705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,1.17647058823529,0,0,0,0,0,0,0,0,0,0,0,5.88235294117647,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6470588235294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52941176470588,7.05882352941176,0,0,4.70588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0,0,0,0,0,0,0,0,0,0,"08SAM0000",1923,"Ambient Monitoring","Peters Creek","Sammamish River Subbasin",8,"2003-08-20",2003,"Sammamish River Basin","08","2003",16,"08SAM0000_2003"
"954","08SAM0000_21",6.42857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0357142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,32.6785714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3214285714286,0,0,0,0,0,0,3.21428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14285714285714,0,0,0,0,0,0,0,0,0,8.97959183673469,0,0,0,0,0,0,0,0,0,4.82142857142857,0,2.67857142857143,0,0,0,0,0,78.2142857142857,0,0,0,0,0,0,0,0,0,0,0,0,1.60714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.7857142857143,0,0,3.75,0,0,0,0,0,0,0,0,0,1.07142857142857,0,9.64285714285714,0,0,0,0,0,0,0,0,0,2.80612244897959,0,0,0,0,0,0,"08SAM0000",11784,"Ambient Monitoring","Peters Creek","Sammamish River Subbasin",8,"2021-08-19",2021,"Sammamish River Basin","08","2021",16,"08SAM0000_21"
"955","08SAM1914/05",3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,1,0,0,0,0,0,58.6666666666667,0,0,6.33333333333333,0,0,2.66666666666667,0,0,0,0,2,0,0,0,0,0,0,0,0,2.66666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.66666666666667,0,0,0.666666666666667,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,"08SAM1914",925,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2005-09-07",2005,"Sammamish River Basin","09","2005",13,"08SAM1914/05"
"956","08SAM1914/09",10.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6666666666667,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6666666666667,0,0,0,0,0,0,0,0,0,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666666,0,8.66666666666667,0,0,0,0,0,43.3333333333333,0,0,5.33333333333334,0,0,0,0,0,0,0,16,0,1.33333333333333,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66666666666667,0,0,0,0,22.6666666666667,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0.666666666666667,0,0.666666666666667,0,0,0,0,0,0,0,0,0,70.6666666666667,0,0,0,0,0,0,"08SAM1914",2420,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2009-08-26",2009,"Sammamish River Basin","08","2009",13,"08SAM1914/09"
"957","08SAM1914/10",1.70212765957447,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.1914893617021,0,0,0,0,0,0,0,0,0,0,0,0,0,30.6382978723404,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0.851063829787234,0,0,0,0,0,0,1.70212765957447,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70212765957447,0,0,0,0,0.851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0.851063829787234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27659574468085,0,0,0,0,0,0,0,0,0,2.5531914893617,0,3.82978723404255,0,0,0,0,0,4.25531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425531914893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.063829787234,0,0,0,0,0,0,1.27659574468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5744680851064,0,0,0,0,0,0,"08SAM1914",3026,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2010-08-11",2010,"Sammamish River Basin","08","2010",13,"08SAM1914/10"
"958","08SAM1914_11",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,2,0,7.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.6666666666667,0,0,0,0,0,0,0,0,0,2.33333333333333,0,7.33333333333333,0,0,0,0,0,11.3333333333333,0,0,2.33333333333333,0,0,1.33333333333333,0,0,0,0,8,0,3.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3333333333333,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.666666666666667,0,0,0,0,0,0,0,0,0,97.3333333333333,0,0,0,0,2,0,"08SAM1914",3822,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2011-09-12",2011,"Sammamish River Basin","09","2011",13,"08SAM1914_11"
"959","08SAM1914_12",1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,0,0,0,0,0,0,0,0,0,0.25,0,0,11.75,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.625,0,0.875,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0.25,0,0,0,0,0,0,0,0.260869565217391,0,0,0,0,0,0,0,0.25,0,0,0,2.375,0,0,0,0,0,0,0,0,0,0.91304347826087,0,0.5,0,0,0,0,0,5.5,0,0,1.82608695652174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,27.625,0,0,0.125,0,0,0,0.25,0,0,0,0,0,0.375,0,0.75,0,0,0,0,0,0,0,0,0,9.875,0,0,0,0,0,0,"08SAM1914",4586,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2012-08-22",2012,"Sammamish River Basin","08","2012",13,"08SAM1914_12"
"960","08SAM1914_13",2.34375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.078125,0,0,0,0,0,0,0,0,0,0,0.234375,0,0,14.0625,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,18.984375,0,0,0,0,0,0,0,0,0,0.703125,0,0,0,0,0,0,0,6.796875,0,0,1.171875,0,0,0,0,0,0,0,1.40625,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.875,0,0,0,0,0,3.046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.921875,0,0,0,0,0,0,"08SAM1914",5454,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2013-08-20",2013,"Sammamish River Basin","08","2013",13,"08SAM1914_13"
"961","08SAM1914_14",4.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.375,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0.375,0,0,0,0,0,0,0.125,0,0,0,0,0.25,0,0,0,0,0,0,0.875,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127906976744186,0.127906976744186,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6046511627907,0.383720930232558,0,0,0,0,0,0,0,0,0,0,0,0,0.127906976744186,0,0,0.125,0,0,0,4.375,0,0,0,0,0,0,0,0,0,1.625,0.125,0.25,0,0,0,0,0,4.25,0,0,6.75,0,0,0,0,0.125,0,0,0,0,0.127906976744186,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.125,0.375,0,0.125,0,0,0,1.125,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,7.625,0,0,0,0,0,0,"08SAM1914",7200,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2014-08-21",2014,"Sammamish River Basin","08","2014",13,"08SAM1914_14"
"962","08SAM1914_15",2.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.375,0,0,0,0,0,0,0,0,0,0,0,0,0,16.40625,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.625,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0,0,0,67.03125,0,0,0,0,0,0,0,0,0,1.40625,0,1.40625,0,0,0,0,0,2.8125,0,0,1.875,0,0,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,74.53125,0.9375,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,1.40625,0,0,0,0,0,0,0,0,0,15.46875,0,0,2.8125,0,0,0,"08SAM1914",7924,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2015-07-29",2015,"Sammamish River Basin","07","2015",13,"08SAM1914_15"
"963","08SAM1914_16",2.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0.125,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.875,0,0,0,0,0,0,0,0,0,1.75,0,0.125,0,0,0,0,0,0,0,0,14.25,0,0,0,0,0.125,0,0,0,0,1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,26.375,0,0,0,0,0,0,0.125,0,0,0,0,0,0.125,0,0.5,0,0,0,0,0,0,0,0,0,3.75,0,0,0,0,0,0,"08SAM1914",8640,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2016-08-23",2016,"Sammamish River Basin","08","2016",13,"08SAM1914_16"
"964","08SAM1914_17",1.58653846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15384615384615,0,0.432692307692308,0,0,0,0,0,0,0,0,0,0,0,0.288461538461538,0,0,0,0,0,0,0,0,0.721153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78846153846154,0,0,0,0,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,0,0,0,11.1057692307692,0,0,0,0,0,0,0,0,0,2.16346153846154,0,0.576923076923077,0,0,0,0,0,2.01923076923077,0,0,7.5,0,0,0,0,0,0,0,0.144230769230769,0,2.74038461538462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3076923076923,0,0,0,0,0,0,0.144230769230769,0,0,0,0,0,0,0,0.288461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0.288461538461538,0,0,0,"08SAM1914",9218,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2017-09-14",2017,"Sammamish River Basin","09","2017",13,"08SAM1914_17"
"965","08SAM1914_18",1.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,0,0.75,0,0,0,0,0,0,0,0,0,0,0,7.125,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,5.2,0,0,0,0,0,0,0,0,0,0,3.375,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,0.375,0,0,0,0,5.25,0,1.875,0,0,0,0,0,18.75,0,0,5.25,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.375,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,5.25,0,0,0,0,1.125,0,"08SAM1914",9913,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2018-08-27",2018,"Sammamish River Basin","08","2018",13,"08SAM1914_18"
"966","08SAM1914_20",1.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.875,0,0,0,0,0,0,0,0,0,0,0,0,0,6.796875,0,0.234375,0,0,0,0,0,0,0,0,0,0,0,2.109375,0,0,0,0,0,0,0.703125,0,0.703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.640625,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234375,0,0,0,0,0,0,0,0,0.234375,0,0,0,0,0,0,0,0,0,0,0,6.796875,0,0,0,0,0,0,0,0,0,0.46875,0,0.46875,0,0,0,0,0,0.9375,0,0,0.234375,0,0,0,0,0,0,0,0,0,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125,0,0,0,0,0,0,0,0,0,22.03125,0,0,0,0,0.234375,0,"08SAM1914",11021,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2020-08-21",2020,"Sammamish River Basin","08","2020",13,"08SAM1914_20"
"967","08SAM1914_2007",4.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0.333333333333333,0,2,0,0,0,0,0,25.3333333333333,0,0,1.33333333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33333333333333,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333333333,0,0,0,0,14,0,0,0,0,0,0,1.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6666666666667,0,0,0,0,0,0,"08SAM1914",2284,"Ambient Monitoring","Sammamish River tributary (0068)","Sammamish River Subbasin",8,"2007-08-27",2007,"Sammamish River Basin","08","2007",13,"08SAM1914_2007"
