"","Sample.Code","Site.Code","Visit.Date","Year","x32","DD","wtr_year"
"633","08ISS4748_15","08ISS4748",2015-08-03,"2015",20.05,2482.30000000001,2015
"634","08ISS4748_16","08ISS4748",2016-07-27,"2016",19.55,2099.45000000001,2016
"635","08ISS4748_17","08ISS4748",2017-07-20,"2017",15.5,1598.7,2017
"636","08ISS4748_18","08ISS4748",2018-08-01,"2018",18.85,2017.4,2018
"637","08ISS4748_19","08ISS4748",2019-07-22,"2019",18.65,1770.9,2019
"638","08ISS4748_20","08ISS4748",2020-08-03,"2020",18.65,1972.75000000001,2020
"639","08ISS4748_2007","08ISS4748",2007-08-16,"2007",15.65,2214.9,2007
"640","08ISS4748_21","08ISS4748",2021-07-26,"2021",20.55,1892,2021
"641","08ISS4884/05","08ISS4884",2005-09-08,"2005",16.55,2848.05,2005
"642","08ISS4884/06","08ISS4884",2006-08-03,"2006",16.95,2199.95000000001,2006
"643","08ISS4884/08","08ISS4884",2008-08-11,"2008",16.8000000000001,1971.20000000001,2008
"644","08ISS4884/09","08ISS4884",2009-08-17,"2009",18.95,2306.65000000001,2009
"645","08ISS4884/10","08ISS4884",2010-09-08,"2010",12.3,2680.05000000001,2010
"646","08ISS4884_11","08ISS4884",2011-08-29,"2011",16.9,2229.95000000001,2011
"647","08ISS4884_12","08ISS4884",2012-09-25,"2012",14.25,2826.45000000001,2012
"648","08ISS4884_13","08ISS4884",2013-08-07,"2013",19.3,2238.15,2013
"649","08ISS4884_14","08ISS4884",2014-08-14,"2014",16.75,2448.20000000001,2014
"650","08ISS4884_18","08ISS4884",2018-08-29,"2018",18.5500000000001,2745.70000000001,2018
"651","08ISS4884_20","08ISS4884",2020-08-03,"2020",19.45,2167.50000000001,2020
"652","08ISS4884_2002","08ISS4884",2002-08-27,"2002",19.15,2336.50000000001,2002
"653","08ISS4884_2003","08ISS4884",2003-08-04,"2003",16.65,2228.90000000001,2003
"654","08ISS4884_2007","08ISS4884",2007-08-16,"2007",16.3,2368.80000000001,2007
"655","08ISS4884_21","08ISS4884",2021-07-21,"2021",17,1996.1,2021
"656","08LAK2827/05","08LAK2827",2005-09-01,"2005",17.6,3022.60000000001,2005
"657","08LAK2827/06","08LAK2827",2006-08-17,"2006",17.8,2690.6,2006
"658","08LAK2827/08","08LAK2827",2008-08-18,"2008",19.9,2425.50000000001,2008
"659","08LAk2827/09","08LAK2827",2009-09-01,"2009",17.95,2829.90000000001,2009
"660","08LAK2827/10","08LAK2827",2010-09-16,"2010",16.85,3127.70000000001,2010
"661","08LAK2827_11","08LAK2827",2011-09-12,"2011",18.8000000000001,2776.65000000001,2011
"662","08LAK2827_12","08LAK2827",2012-09-04,"2012",16.95,2765.25000000001,2012
"663","08LAK2827_13","08LAK2827",2013-09-12,"2013",22.8000000000001,3198.00000000001,2013
"664","08LAK2827_14","08LAK2827",2014-08-12,"2014",21.4,2683.6,2014
"665","08LAK2827_15","08LAK2827",2015-08-19,"2015",23.35,3137.40000000001,2015
"666","08LAK2827_16","08LAK2827",2016-09-08,"2016",14.5,3311.85000000001,2016
"667","08LAK2827_17","08LAK2827",2017-08-01,"2017",21.35,2250.6,2017
"668","08LAK2827_18","08LAK2827",2018-07-26,"2018",23.45,2308.15000000001,2018
"669","08LAK2827_19","08LAK2827",2019-09-11,"2019",17.45,3109.80000000001,2019
"670","08LAK2827_20","08LAK2827",2020-08-13,"2020",16.35,2542.60000000001,2020
"671","08LAK2827_2002","08LAK2827",2002-09-24,"2002",17.75,3116.75000000001,2002
"672","08LAK2827_2002R2","08LAK2827",2002-09-24,"2002",17.75,3116.75000000001,2002
"673","08LAK2827_2007","08LAK2827",2007-08-28,"2007",16.7,2816.95000000001,2007
"674","08LAK2827_21","08LAK2827",2021-08-05,"2021",22.2,2512.2,2021
"675","08LAK3121","08LAK3121",2012-07-18,"2012",19.8,1940.6,2012
"676","08LAK3121/05","08LAK3121",2005-09-01,"2005",17.75,3131.75000000001,2005
"677","08LAK3121/06","08LAK3121",2006-08-24,"2006",16.95,2902.80000000001,2006
"678","08LAK3121/08","08LAK3121",2008-08-18,"2008",20.7,2526.10000000001,2008
"679","08LAK3121/08-R","08LAK3121",2008-08-18,"2008",20.7,2526.10000000001,2008
"680","08LAK3121/09","08LAK3121",2009-09-09,"2009",16.6,3030.25000000001,2009
"681","08LAK3121_11","08LAK3121",2011-08-03,"2011",17.8,2124.4,2011
"682","08LAK3121_15","08LAK3121",2015-08-19,"2015",23.7,3225.25,2015
"683","08LAK3121_17","08LAK3121",2017-07-20,"2017",17.8,2051.50000000001,2017
"684","08LAK3121_18","08LAK3121",2018-08-14,"2018",21.45,2733.35000000001,2018
"685","08LAK3121_19","08LAK3121",2019-08-06,"2019",20.9,2461.80000000001,2019
"686","08LAK3121_2002R2","08LAK3121",2002-09-24,"2002",17.7,3222.50000000001,2002
"687","08LAK3121_21","08LAK3121",2021-08-24,"2021",17.95,2924.25000000001,2021
"688","08LAK3540/02","08LAK3540",2002-09-18,"2002",13.5,2998.35000000001,2002
"689","08LAK3540/05","08LAK3540",2005-08-25,"2005",20,2883.85000000001,2005
"690","08LAK3540/06","08LAK3540",2006-08-01,"2006",16.8,2393.25000000001,2006
"691","08LAK3540/08","08LAK3540",2008-09-02,"2008",13.2,2643.80000000001,2008
"692","08LAK3540/09","08LAK3540",2009-09-09,"2009",16.05,2926.05000000001,2009
"693","08LAK3540/10","08LAK3540",2010-09-16,"2010",16.6,3122.90000000001,2010
"694","08LAK3540_11","08LAK3540",2011-08-04,"2011",19,2043.1,2011
"695","08LAK3540_12","08LAK3540",2012-08-13,"2012",22,2351.45,2012
"696","08LAK3540_13","08LAK3540",2013-08-28,"2013",20.6,2882.30000000001,2013
"697","08LAK3540_15","08LAK3540",2015-08-10,"2015",22.3,2953.35000000001,2015
"698","08LAK3540_16","08LAK3540",2016-07-28,"2016",22.4,2554.60000000001,2016
"699","08LAK3540_16_R","08LAK3540",2016-07-28,"2016",22.4,2554.60000000001,2016
"700","08LAK3540_17","08LAK3540",2017-08-28,"2017",22.85,2802.75000000001,2017
"701","08LAK3540_18","08LAK3540",2018-08-07,"2018",22.75,2559.90000000001,2018
"702","08LAK3540_19","08LAK3540",2019-08-29,"2019",20.05,2887.55,2019
"703","08LAK3540_19_R","08LAK3540",2019-08-29,"2019",20.05,2887.55,2019
"704","08LAK3540_20","08LAK3540",2020-09-21,"2020",16.2,3275.55000000001,2020
"705","08LAK3540_2007","08LAK3540",2007-08-10,"2007",16.95,2491.15000000001,2007
"706","08LAK3540_21","08LAK3540",2021-07-28,"2021",22.15,2357.3,2021
"707","08LAK3540QC_2007","08LAK3540",2007-08-10,"2007",16.95,2491.15000000001,2007
"708","08LAK3616/02","08LAK3616",2002-09-05,"2002",14.5,2865.25000000001,2002
"709","08LAK3616/05","08LAK3616",2005-08-25,"2005",20.2,2949.90000000001,2005
"710","08LAK3616/06","08LAK3616",2006-08-01,"2006",17,2446.35000000001,2006
"711","08LAK3616/08","08LAK3616",2008-08-28,"2008",15.4,2638.95000000001,2008
"712","08LAK3616/10","08LAK3616",2010-08-19,"2010",16.1,2735.45000000001,2010
"713","08LAK3616/10-R","08LAK3616",2010-08-19,"2010",16.1,2735.45000000001,2010
"714","08LAK3616_11","08LAK3616",2011-08-09,"2011",16.85,2182.50000000001,2011
"715","08LAK3616_13","08LAK3616",2013-08-06,"2013",20.95,2503.90000000001,2013
"716","08LAK3616_14","08LAK3616",2014-08-05,"2014",19.5500000000001,2583.15000000001,2014
"717","08LAK3616_14_R","08LAK3616",2014-08-05,"2014",19.5500000000001,2583.15000000001,2014
"718","08LAK3616_16","08LAK3616",2016-08-17,"2016",19.7,2999.50000000001,2016
"719","08LAK3616_2003","08LAK3616",2003-08-12,"2003",17.85,2693.75000000001,2003
"720","08LAK3616_2007","08LAK3616",2007-08-27,"2007",16.3000000000001,2854.15000000001,2007
"721","08LAK3627/02","08LAK3627",2002-09-18,"2002",13.5,2998.35000000001,2002
"722","08LAK3627/05","08LAK3627",2005-08-25,"2005",20,2883.85000000001,2005
"723","08LAK3627/08","08LAK3627",2008-09-02,"2008",13.2,2643.80000000001,2008
"724","08LAK3627/09","08LAK3627",2009-09-01,"2009",17.75,2806.70000000001,2009
"725","08LAK3627/09-R","08LAK3627",2009-09-01,"2009",17.75,2806.70000000001,2009
"726","08LAK3627/10","08LAK3627",2010-09-16,"2010",16.6,3122.90000000001,2010
"727","08LAK3627_12","08LAK3627",2012-08-13,"2012",22,2351.45,2012
"728","08LAK3627_13","08LAK3627",2013-09-03,"2013",17.9,3000.55000000001,2013
"729","08LAK3627_13_Rep","08LAK3627",2013-09-03,"2013",17.9,3000.55000000001,2013
"730","08LAK3627_15","08LAK3627",2015-08-10,"2015",22.3,2953.35000000001,2015
"731","08LAK3627_15_R","08LAK3627",2015-08-10,"2015",22.3,2953.35000000001,2015
"732","08LAK3627_16","08LAK3627",2016-07-28,"2016",22.4,2554.60000000001,2016
"733","08LAK3627_17","08LAK3627",2017-08-01,"2017",21.6,2258.3,2017
"734","08LAK3627_18","08LAK3627",2018-09-25,"2018",13.9,3407.15000000001,2018
"735","08LAK3627_19","08LAK3627",2019-09-23,"2019",14.5,3315.75000000001,2019
"736","08LAK3627_20","08LAK3627",2020-09-21,"2020",16.2,3275.55000000001,2020
"737","08LAK3627_2003","08LAK3627",2003-09-02,"2003",20.6,3032.55000000001,2003
"738","08LAK3627_2007","08LAK3627",2007-08-10,"2007",16.95,2491.15000000001,2007
"739","08LAK3628/02","08LAK3628",2002-09-18,"2002",13.5,2998.35000000001,2002
"740","08LAK3628/05","08LAK3628",2005-08-25,"2005",20,2883.85000000001,2005
"741","08LAK3628/06","08LAK3628",2006-08-01,"2006",16.8,2393.25000000001,2006
"742","08LAK3628/08","08LAK3628",2008-09-02,"2008",13.2,2643.80000000001,2008
"743","08LAK3628/09","08LAK3628",2009-09-02,"2009",18.1,2824.80000000001,2009
"744","08LAK3628/10","08LAK3628",2010-09-16,"2010",16.6,3122.90000000001,2010
"745","08LAK3628_11","08LAK3628",2011-08-04,"2011",19,2043.1,2011
"746","08LAK3628_12","08LAK3628",2012-08-13,"2012",22,2351.45,2012
"747","08LAK3628_13","08LAK3628",2013-08-28,"2013",20.6,2882.30000000001,2013
"748","08LAK3628_14","08LAK3628",2014-08-21,"2014",16.45,2844.90000000001,2014
"749","08LAK3628_15","08LAK3628",2015-08-10,"2015",22.3,2953.35000000001,2015
"750","08LAK3628_16","08LAK3628",2016-09-08,"2016",14.6,3326.70000000001,2016
"751","08LAK3628_17","08LAK3628",2017-09-25,"2017",14.95,3284.00000000001,2017
"752","08LAK3628_18","08LAK3628",2018-09-25,"2018",13.9,3407.15000000001,2018
"753","08LAK3628_19","08LAK3628",2019-08-22,"2019",16.8000000000001,2753,2019
"754","08LAK3628_20","08LAK3628",2020-08-19,"2020",20.7,2686.00000000001,2020
"755","08LAK3628_2007","08LAK3628",2007-08-10,"2007",16.95,2491.15000000001,2007
"756","08LAK3628_21","08LAK3628",2021-09-21,"2021",17.65,3377.00000000001,2021
"757","08LAK3699/05","08LAK3699",2005-08-30,"2005",14.65,2849.05000000001,2005
"758","08LAK3699/06","08LAK3699",2006-08-10,"2006",17,2445.00000000001,2006
"759","08LAK3699/06-R","08LAK3699",2006-08-10,"2006",17,2445.00000000001,2006
"760","08LAK3699/08","08LAK3699",2008-08-12,"2008",19.6,2159.05000000001,2008
"761","08LAK3699/09","08LAK3699",2009-09-01,"2009",17.5,2724.40000000001,2009
"762","08LAK3699/10","08LAK3699",2010-08-19,"2010",15.65,2545.15,2010
"763","08LAK3699/10-R","08LAK3699",2010-08-19,"2010",15.65,2545.15,2010
"764","08LAK3699_11","08LAK3699",2011-08-09,"2011",16.15,2017.55000000001,2011
"765","08LAK3699_12","08LAK3699",2012-06-28,"2012",17.35,1393.3,2012
"766","08LAK3699_13","08LAK3699",2013-07-08,"2013",18.5,1779.7,2013
"767","08LAK3699_14_R","08LAK3699",2014-08-05,"2014",18.85,2410.35,2014
"768","08LAK3699_15","08LAK3699",2015-08-06,"2015",18.4,2745.9,2015
"769","08LAK3699_16","08LAK3699",2016-08-16,"2016",19.7,2780.85000000001,2016
"770","08LAK3699_17","08LAK3699",2017-08-15,"2017",17.5,2433.55,2017
"771","08LAK3699_18","08LAK3699",2018-08-08,"2018",23.55,2473.65000000001,2018
"772","08LAK3699_19","08LAK3699",2019-09-09,"2019",15.55,2951.25000000001,2019
"773","08LAK3699_20","08LAK3699",2020-10-07,"2020",13.9,3375.85000000001,2021
"774","08LAK3699_2003","08LAK3699",2003-08-18,"2003",21.35,2632.00000000001,2003
"775","08LAK3699_2007","08LAK3699",2007-08-16,"2007",16.95,2500.05,2007
"776","08LAK3699_21","08LAK3699",2021-08-26,"2021",17.65,2811.90000000001,2021
"777","08LAK3879/05","08LAK3879",2005-08-30,"2005",15.3000000000001,3036.20000000001,2005
"778","08LAK3879/06","08LAK3879",2006-08-16,"2006",16.3,2716.30000000001,2006
"779","08LAK3879/08","08LAK3879",2008-08-18,"2008",20.05,2480.35,2008
"780","08LAK3879/09","08LAK3879",2009-09-01,"2009",18.05,2874.45000000001,2009
"781","08LAK3879/09-R","08LAK3879",2009-09-01,"2009",18.05,2874.45000000001,2009
"782","08LAK3879/10","08LAK3879",2010-08-19,"2010",16.1,2735.45000000001,2010
"783","08LAK3879_11","08LAK3879",2011-08-30,"2011",16.3000000000001,2575.15000000001,2011
"784","08LAK3879_12","08LAK3879",2012-08-06,"2012",22.35,2263.45,2012
"785","08LAK3879_13","08LAK3879",2013-08-28,"2013",20.85,2939.80000000001,2013
"786","08LAK3879_13_Rep","08LAK3879",2013-08-28,"2013",20.85,2939.80000000001,2013
"787","08LAK3879_14","08LAK3879",2014-08-12,"2014",21.35,2731.70000000001,2014
"788","08LAK3879_15","08LAK3879",2015-08-06,"2015",18.95,2923.50000000001,2015
"789","08LAK3879_16","08LAK3879",2016-08-15,"2016",20.7,2959.7,2016
"790","08LAK3879_17","08LAK3879",2017-08-15,"2017",18.2,2623.55,2017
"791","08LAK3879_18","08LAK3879",2018-08-01,"2018",19.5,2509.05,2018
"792","08LAK3879_19","08LAK3879",2019-08-12,"2019",19.85,2631.00000000001,2019
"793","08LAK3879_20","08LAK3879",2020-08-06,"2020",15.5,2515.90000000001,2020
"794","08LAK3879_2002","08LAK3879",2002-08-29,"2002",21,2756.30000000001,2002
"795","08LAK3879_2003","08LAK3879",2003-08-12,"2003",17.85,2693.75000000001,2003
"796","08LAK3879_2007","08LAK3879",2007-08-28,"2007",16.85,2871.00000000001,2007
"797","08LAK3879_21","08LAK3879",2021-09-21,"2021",18.1,3472.55000000001,2021
"798","08LAK3880/06","08LAK3880",2006-08-17,"2006",17.9,2734.20000000001,2006
"799","08LAK3880_18_R","08LAK3880",2018-10-04,"2018",10.85,3614.55000000001,2019
"800","08LAK3880_20","08LAK3880",2020-10-01,"2020",17.25,3525.85000000001,2021
"801","08LIT2585/05","08LIT2585",2005-08-11,"2005",17.8000000000001,2566.05000000001,2005
"802","08LIT2585/06","08LIT2585",2006-08-14,"2006",19.5500000000001,2547.60000000001,2006
"803","08LIT2585/08","08LIT2585",2008-08-11,"2008",18,2199.35,2008
"804","08LIT2585/09","08LIT2585",2009-08-10,"2009",16.5,2361.15000000001,2009
"805","08LIT2585/10","08LIT2585",2010-08-03,"2010",18.55,2348.6,2010
"806","08LIT2585_11","08LIT2585",2011-09-12,"2011",18.95,2693.05000000001,2011
"807","08LIT2585_12","08LIT2585",2012-08-07,"2012",21.2,2164.50000000001,2012
"808","08LIT2585_13","08LIT2585",2013-08-07,"2013",20.45,2410.40000000001,2013
"809","08LIT2585_13_rep","08LIT2585",2013-08-07,"2013",20.45,2410.40000000001,2013
"810","08LIT2585_14","08LIT2585",2014-08-05,"2014",18.55,2406.85,2014
"811","08LIT2585_15","08LIT2585",2015-07-29,"2015",22.3000000000001,2639,2015
"812","08LIT2585_15_R","08LIT2585",2015-07-29,"2015",22.3000000000001,2639,2015
"813","08LIT2585_16","08LIT2585",2016-08-01,"2016",17.2,2513.00000000001,2016
"814","08LIT2585_17","08LIT2585",2017-07-31,"2017",19.05,2137.35,2017
"815","08LIT2585_18","08LIT2585",2018-09-10,"2018",16,3032.90000000001,2018
"816","08LIT2585_19","08LIT2585",2019-09-17,"2019",13.65,3070.80000000001,2019
"817","08LIT2585_20","08LIT2585",2020-09-21,"2020",15.25,3125.65000000001,2020
"818","08LIT2585_2002","08LIT2585",2002-08-13,"2002",21.8000000000001,2326.40000000001,2002
"819","08LIT2585_2003","08LIT2585",2003-08-05,"2003",19.25,2448.00000000001,2003
"820","08LIT2585_2007","08LIT2585",2007-08-16,"2007",17.7,2529.65000000001,2007
"821","08LIT2585_21","08LIT2585",2021-08-31,"2021",12.05,2832.80000000001,2021
"822","08LIT2602/05","08LIT2602",2005-08-15,"2005",21.45,2639.45000000001,2005
"823","08LIT2602/06","08LIT2602",2006-08-14,"2006",19.35,2526.65000000001,2006
"824","08LIT2602/08","08LIT2602",2008-08-11,"2008",17.7,2148.50000000001,2008
"825","08LIT2602/09","08LIT2602",2009-08-20,"2009",21.3,2489.45,2009
"826","08LIT2602/10","08LIT2602",2010-09-13,"2010",16.55,3019.55000000001,2010
"827","08LIT2602_11","08LIT2602",2011-09-06,"2011",18.45,2542.15000000001,2011
"828","08LIT2602_12","08LIT2602",2012-08-09,"2012",19.55,2180.75,2012
"829","08LIT2602_14","08LIT2602",2014-09-03,"2014",14.85,2883.25000000001,2014
"830","08LIT2602_15","08LIT2602",2015-08-24,"2015",17,3107.75000000001,2015
"831","08LIT2602_16","08LIT2602",2016-09-01,"2016",15.4,3007.30000000001,2016
"832","08LIT2602_17","08LIT2602",2017-09-21,"2017",13.3000000000001,2992.60000000001,2017
"833","08LIT2602_17_R","08LIT2602",2017-09-21,"2017",13.3000000000001,2992.60000000001,2017
"834","08LIT2602_19","08LIT2602",2019-10-01,"2019",8.80000000000001,3157.65000000001,2020
"835","08LIT2602_19_R","08LIT2602",2019-10-01,"2019",8.80000000000001,3157.65000000001,2020
"836","08LIT2602_20","08LIT2602",2020-09-22,"2020",17.8,3062.95000000001,2020
"837","08LIT2602_2002","08LIT2602",2002-08-13,"2002",21.65,2314.25000000001,2002
"838","08LIT2602_2003","08LIT2602",2003-08-06,"2003",18.6,2448.70000000001,2003
"839","08LIT2602_2007","08LIT2602",2007-08-16,"2007",17.35,2473.00000000001,2007
"840","08LIT2602_21","08LIT2602",2021-08-12,"2021",23.45,2405.70000000001,2021
"841","08LIT2603/05","08LIT2603",2005-08-15,"2005",21.3000000000001,2635.20000000001,2005
"842","08LIT2603/06","08LIT2603",2006-08-15,"2006",16.15,2532.2,2006
"843","08LIT2603/08","08LIT2603",2008-08-11,"2008",17.65,2149.9,2008
"844","08LIT2603/09","08LIT2603",2009-08-20,"2009",21.25,2493.65000000001,2009
"845","08LIT2603/10","08LIT2603",2010-09-13,"2010",16.2,3018.30000000001,2010
"846","08LIT2603_11","08LIT2603",2011-09-03,"2011",15.3000000000001,2474.20000000001,2011
"847","08LIT2603_12","08LIT2603",2012-08-22,"2012",15.7,2418.95000000001,2012
"848","08LIT2603_13","08LIT2603",2013-08-12,"2013",19.2,2456.60000000001,2013
"849","08LIT2603_14","08LIT2603",2014-08-18,"2014",20.35,2647.05000000001,2014
"850","08LIT2603_15","08LIT2603",2015-08-26,"2015",19.4,3147.05000000001,2015
"851","08LIT2603_16","08LIT2603",2016-09-11,"2016",13.95,3220.25000000001,2016
"852","08LIT2603_16_R","08LIT2603",2016-09-11,"2016",13.95,3220.25000000001,2016
"853","08LIT2603_17","08LIT2603",2017-09-21,"2017",13.45,3055.45000000001,2017
"854","08LIT2603_17_R","08LIT2603",2017-09-21,"2017",13.45,3055.45000000001,2017
"855","08LIT2603_19","08LIT2603",2019-10-07,"2019",12.45,3310.95000000001,2020
"856","08LIT2603_20","08LIT2603",2020-09-29,"2020",16.45,3232.10000000001,2020
"857","08LIT2603_2002","08LIT2603",2002-08-14,"2002",21.8000000000001,2325.1,2002
"858","08LIT2603_2003","08LIT2603",2003-08-06,"2003",18.45,2444.15,2003
"859","08LIT2603_2007","08LIT2603",2007-08-16,"2007",17.35,2474.20000000001,2007
"860","08LIT2603_21","08LIT2603",2021-09-16,"2021",12.2,3063.85000000001,2021
"861","08LIT2682/05","08LIT2682",2005-08-11,"2005",17.8000000000001,2566.05000000001,2005
"862","08LIT2682/06","08LIT2682",2006-08-14,"2006",19.5500000000001,2547.60000000001,2006
"863","08LIT2682/08","08LIT2682",2008-08-11,"2008",18,2199.35,2008
"864","08LIT2682/09","08LIT2682",2009-08-10,"2009",16.5,2361.15000000001,2009
"865","08LIT2682/10","08LIT2682",2010-08-03,"2010",18.55,2348.6,2010
"866","08LIT2682/10-R","08LIT2682",2010-08-03,"2010",18.55,2348.6,2010
"867","08LIT2682_11","08LIT2682",2011-08-24,"2011",18.9,2348.80000000001,2011
"868","08LIT2682_12","08LIT2682",2012-08-07,"2012",21.2,2164.50000000001,2012
"869","08LIT2682_13","08LIT2682",2013-08-07,"2013",20.45,2410.40000000001,2013
"870","08LIT2682_14","08LIT2682",2014-09-11,"2014",15.9,3088.00000000001,2014
"871","08LIT2682_15","08LIT2682",2015-08-12,"2015",22.35,2935.3,2015
"872","08LIT2682_16","08LIT2682",2016-08-01,"2016",17.2,2513.00000000001,2016
"873","08LIT2682_17","08LIT2682",2017-07-31,"2017",19.05,2137.35,2017
"874","08LIT2682_18","08LIT2682",2018-09-10,"2018",16,3032.90000000001,2018
"875","08LIT2682_19","08LIT2682",2019-07-17,"2019",16.8000000000001,1948.95,2019
"876","08LIT2682_20","08LIT2682",2020-08-27,"2020",17.35,2700.15000000001,2020
"877","08LIT2682_2002","08LIT2682",2002-09-12,"2002",19.6,2845.05000000001,2002
"878","08LIT2682_2003","08LIT2682",2003-08-05,"2003",19.25,2448.00000000001,2003
"879","08LIT2682_21","08LIT2682",2021-09-29,"2021",13.45,3275.70000000001,2021
"880","08LIT2685/05","08LIT2685",2005-08-11,"2005",17.8000000000001,2566.05000000001,2005
"881","08LIT2685/06","08LIT2685",2006-08-14,"2006",19.5500000000001,2547.60000000001,2006
"882","08LIT2685/08","08LIT2685",2008-08-06,"2008",22.5,2107.25000000001,2008
"883","08LIT2685/09","08LIT2685",2009-08-10,"2009",16.5,2361.15000000001,2009
"884","08LIT2685/10","08LIT2685",2010-09-13,"2010",16.6,3044.60000000001,2010
"885","08LIT2685_11","08LIT2685",2011-08-24,"2011",18.9,2348.80000000001,2011
"886","08LIT2685_11_R","08LIT2685",2011-08-24,"2011",18.9,2348.80000000001,2011
"887","08LIT2685_12","08LIT2685",2012-08-23,"2012",16.05,2479.95000000001,2012
"888","08LIT2685_13","08LIT2685",2013-08-27,"2013",18.1,2795.75000000001,2013
"889","08LIT2685_14","08LIT2685",2014-09-11,"2014",15.9,3088.00000000001,2014
"890","08LIT2685_15","08LIT2685",2015-08-12,"2015",22.35,2935.3,2015
"891","08LIT2685_16","08LIT2685",2016-08-01,"2016",17.2,2513.00000000001,2016
"892","08LIT2685_17","08LIT2685",2017-09-25,"2017",14.7,3140.15000000001,2017
"893","08LIT2685_18","08LIT2685",2018-10-02,"2018",9.35000000000002,3341.50000000001,2019
"894","08LIT2685_20","08LIT2685",2020-08-11,"2020",16.7,2408.25000000001,2020
"895","08LIT2685_2002","08LIT2685",2002-09-19,"2002",16.8,2957.90000000001,2002
"896","08LIT2685_2003","08LIT2685",2003-08-05,"2003",19.25,2448.00000000001,2003
"897","08LIT2685_2007","08LIT2685",2007-09-04,"2007",15.5,2852.70000000001,2007
"898","08LIT2692/05","08LIT2692",2005-08-11,"2005",17.7,2562.30000000001,2005
"899","08LIT2692/06","08LIT2692",2006-08-15,"2006",16.3000000000001,2552.80000000001,2006
"900","08LIT2692/08","08LIT2692",2008-08-06,"2008",22.35,2072.55,2008
"901","08LIT2692/09","08LIT2692",2009-08-12,"2009",17.1,2355.65000000001,2009
"902","08LIT2692/10","08LIT2692",2010-09-13,"2010",16.35,3037.90000000001,2010
"903","08LIT2692_11","08LIT2692",2011-09-06,"2011",18.65,2560.85000000001,2011
"904","08LIT2692_11_R","08LIT2692",2011-09-06,"2011",18.65,2560.85000000001,2011
"905","08LIT2692_12","08LIT2692",2012-09-10,"2012",13.1,2754.55000000001,2012
"906","08LIT2692_14","08LIT2692",2014-09-03,"2014",15.0500000000001,2931.60000000001,2014
"907","08LIT2692_15","08LIT2692",2015-09-02,"2015",14.8,3312.2,2015
"908","08LIT2692_16","08LIT2692",2016-08-04,"2016",18.5,2597.6,2016
"909","08LIT2692_17","08LIT2692",2017-08-01,"2017",20.7,2179.25000000001,2017
"910","08LIT2692_19","08LIT2692",2019-10-01,"2019",9.30000000000007,3300.35000000001,2020
"911","08LIT2692_19_R","08LIT2692",2019-10-01,"2019",9.30000000000007,3300.35000000001,2020
"912","08LIT2692_20","08LIT2692",2020-08-11,"2020",16.9,2435.50000000001,2020
"913","08LIT2692_2002","08LIT2692",2002-08-13,"2002",21.7,2318.55,2002
"914","08LIT2692_2003","08LIT2692",2003-08-01,"2003",18.7,2366.5,2003
"915","08LIT2692_2007","08LIT2692",2007-08-07,"2007",15.45,2335.00000000001,2007
"916","08LIT2692_21","08LIT2692",2021-08-12,"2021",24.5,2504.45000000001,2021
"917","08LIT2781/05","08LIT2781",2005-08-11,"2005",17.8000000000001,2566.05000000001,2005
"918","08LIT2781/06","08LIT2781",2006-08-14,"2006",19.5500000000001,2547.60000000001,2006
"919","08LIT2781/08","08LIT2781",2008-08-06,"2008",22.5,2107.25000000001,2008
"920","08LIT2781/09","08LIT2781",2009-08-12,"2009",17.35,2396.70000000001,2009
"921","08LIT2781/09-R","08LIT2781",2009-08-12,"2009",17.35,2396.70000000001,2009
"922","08LIT2781/10","08LIT2781",2010-08-03,"2010",18.55,2348.6,2010
"923","08LIT2781_11","08LIT2781",2011-08-24,"2011",18.9,2348.80000000001,2011
"924","08LIT2781_12","08LIT2781",2012-08-22,"2012",16,2463.90000000001,2012
"925","08LIT2781_13","08LIT2781",2013-08-07,"2013",20.45,2410.40000000001,2013
"926","08LIT2781_14","08LIT2781",2014-09-02,"2014",15.85,2934.65000000001,2014
"927","08LIT2781_15","08LIT2781",2015-08-25,"2015",17.8,3181.00000000001,2015
"928","08LIT2781_16","08LIT2781",2016-08-01,"2016",17.2,2513.00000000001,2016
"929","08LIT2781_17","08LIT2781",2017-08-01,"2017",20.45,2157.8,2017
"930","08LIT2781_18","08LIT2781",2018-09-17,"2018",11.7,3132.90000000001,2018
"931","08LIT2781_19","08LIT2781",2019-08-05,"2019",20.9,2301.00000000001,2019
"932","08LIT2781_20","08LIT2781",2020-08-21,"2020",17.95,2601.35000000001,2020
"933","08LIT2781_2002","08LIT2781",2002-08-13,"2002",21.8000000000001,2326.40000000001,2002
"934","08LIT2781_2003","08LIT2781",2003-08-01,"2003",18.8000000000001,2375.85,2003
"935","08LIT2781_2007","08LIT2781",2007-08-08,"2007",17.8000000000001,2388.40000000001,2007
"936","08LIT2781_21","08LIT2781",2021-09-16,"2021",12,3085.70000000001,2021
"937","08NOR1362/05","08NOR1362",2005-09-07,"2005",17.3000000000001,3100.60000000001,2005
"938","08NOR1362/06","08NOR1362",2006-08-02,"2006",17.35,2373.65000000001,2006
"939","08NOR1362/06-R","08NOR1362",2006-08-02,"2006",17.35,2373.65000000001,2006
"940","08NOR1362/08","08NOR1362",2008-08-13,"2008",20.5,2287.75000000001,2008
"941","08NOR1362/10","08NOR1362",2010-08-12,"2010",18.4,2549.65000000001,2010
"942","08NOR1362_11","08NOR1362",2011-08-15,"2011",17.4,2224.75000000001,2011
