"","Parameter","Site","mk.tau","mk.Slope","mk.pval.het","mk.pval.z","mk.inter","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","trend","trend.het"
"82","Total.Nitrogen","08LAK3616",-0.295619320899091,-0.0195,0.421047976017409,1.26636194331634e-08,31.7798039215686,-0.573529411764706,-0.366666666666667,-0.433823529411765,-0.566176470588235,-0.352941176470588,-0.205882352941176,-0.375,-0.176470588235294,0.0130718954248366,-0.154411764705882,-0.0955882352941176,-0.294117647058824,"negative","none"
"83","Total.Nitrogen","08LAK3627",-0.354243372504633,-0.0111111111111111,0.44835079928778,1.18488283451365e-12,22.9951315789474,-0.444444444444444,-0.514705882352941,-0.0666666666666667,-0.286764705882353,-0.117647058823529,-0.2,-0.632352941176471,-0.315789473684211,-0.492647058823529,-0.274509803921569,-0.532163742690059,-0.384210526315789,"negative","none"
"84","Total.Nitrogen","08LAK3628",-0.0983157467532467,-0.00625000000000001,0.351795337426816,0.0694629652001245,13.9049519230769,-0.192307692307692,-0.380952380952381,-0.075,0,0.179487179487179,0.019047619047619,-0.120879120879121,0.0989010989010989,-0.263736263736264,0.216666666666667,-0.35,-0.257352941176471,"none","none"
"85","Total.Nitrogen","08LIT2585",-0.152610577827969,-0.00588888888888889,0.955287599926216,0.000548576797212758,13.1447610294118,-0.320158102766798,-0.108225108225108,-0.220779220779221,-0.181818181818182,-0.126482213438735,-0.268398268398268,-0.228571428571429,-0.0289855072463768,0,-0.103896103896104,-0.0760869565217391,-0.181818181818182,"negative","none"
"86","Total.Nitrogen","08LIT2692",-0.198799790045194,-0.00699999999999999,0.321774465659185,0.000209614327668883,18.0665555555556,-0.508333333333333,-0.0549450549450549,-0.19047619047619,-0.348484848484849,-0.019047619047619,-0.316176470588235,-0.292397660818713,-0.392156862745098,-0.116666666666667,0.202614379084967,-0.125,-0.233333333333333,"negative","none"
"87","Total.Nitrogen","08NOR1362",-0.486047333694393,-0.0223076923076923,0.934087020780208,5.59912426238825e-19,46.5566833333333,-0.661764705882353,-0.307692307692308,-0.628205128205128,-0.571428571428571,-0.276190476190476,-0.504761904761905,-0.325,-0.470588235294118,-0.466666666666667,-0.525,-0.55,-0.542857142857143,"negative","none"
"88","Total.Nitrogen","08NOR2306",-0.398819752942093,-0.0133333333333333,0.168031771346755,2.7210104052309e-13,27.4573457228535,-0.669117647058823,-0.657142857142857,-0.641025641025641,-0.362637362637363,-0.116666666666667,-0.242647058823529,-0.0666666666666667,-0.294117647058824,-0.15,-0.477941176470588,-0.533333333333333,-0.619047619047619,"negative","none"
"89","Total.Nitrogen","08WES0903",-0.33207358212102,-0.015,0.901299883749614,2.7207466894927e-11,34.0395588235294,-0.181286549707602,-0.437908496732026,-0.191666666666667,-0.405228758169935,-0.130718954248366,-0.272727272727273,-0.283333333333333,-0.345029239766082,-0.333333333333333,-0.448529411764706,-0.502923976608187,-0.455882352941176,"negative","none"
"90","Total.Nitrogen","09COV1756",-0.340898345153664,-0.0189,0.146590551068,3.5438168160831e-05,44.1085625,-0.142857142857143,-0.333333333333333,-0.523809523809524,-0.714285714285714,-0.6,-0.392857142857143,0.321428571428571,0.178571428571429,-0.0476190476190476,-0.555555555555556,-0.642857142857143,-0.555555555555556,"negative","none"
"91","Total.Nitrogen","09MID1537",0.272200226244344,0.00774999999999998,0.0302732550295102,5.21189041722589e-08,-13.5882058823529,-0.125,0.00833333333333333,-0.00833333333333333,0.392156862745098,0.450980392156863,0.683823529411765,0.345588235294118,0.183823529411765,0.26797385620915,0.34640522875817,0.562091503267974,0.0980392156862745,"positive","hetergeneous trends"
"92","Total.Nitrogen","09SOO0943",-0.389842877605157,-0.0163529411764706,0.792322213765813,1.68663106101277e-20,32.7206174242424,-0.486153846153846,-0.464387464387464,-0.507246376811594,-0.480519480519481,-0.398268398268398,-0.371541501976285,-0.454545454545455,-0.342364532019704,-0.446640316205534,-0.420289855072464,-0.2,-0.13,"negative","none"
"93","Total.Nitrogen","09SOO1209",-0.1903023414494,-0.004,0.803855754696906,0.000336961048616403,9.36322268907563,-0.120879120879121,-0.264705882352941,-0.219047619047619,-0.40952380952381,-0.276190476190476,-0.316176470588235,-0.333333333333333,-0.222222222222222,-0.175,-0.0367647058823529,0.0130718954248366,0.0457516339869281,"negative","none"
"94","Total.Nitrogen","28A",-0.185565539432943,-0.0119375,0.315287568514339,0.000627369945259033,27.1244816017316,0.0769230769230769,0.0476190476190476,0.0952380952380952,-0.192307692307692,-0.0571428571428571,-0.266666666666667,-0.367647058823529,-0.425,-0.323809523809524,-0.466666666666667,-0.276190476190476,-0.025,"negative","none"
"95","Total.Nitrogen","BSE_1_MudMtnRd",-0.307834994462901,-0.032,0.560280712420789,0.000610851807193503,64.1373,0.142857142857143,-0.523809523809524,-0.25,0.0666666666666667,-0.6,0.0476190476190476,-0.714285714285714,-0.619047619047619,-0.107142857142857,-0.333333333333333,-0.238095238095238,-0.527777777777778,"negative","none"
"96","Total.Nitrogen","VashShing",-0.137027606539802,-0.0043875,0.969373001408616,0.0213587600740031,8.27537946428572,0.0384615384615385,0.010989010989011,-0.179487179487179,-0.333333333333333,0,-0.186813186813187,-0.142857142857143,-0.340659340659341,-0.0666666666666667,-0.0897435897435897,-0.241758241758242,-0.123809523809524,"negative","none"
"97","Total.Alkalinity","07CHR234411",0.0123203545425768,0.00624999999999998,0.194436874171277,0.931812466662743,-162.163571428571,0.0666666666666667,-0.363636363636364,0.2,-0.155555555555556,0.244444444444444,0.254545454545455,0.272727272727273,0.418181818181818,-0.175824175824176,-0.345454545454545,0.0549450549450549,-0.272727272727273,"none","none"
"98","Total.Alkalinity","07STL080295",-0.201617785199875,-0.199999999999999,0.129338128240252,0.00304437185545482,424.165178571428,-0.244444444444444,-0.393939393939394,0.145454545454545,-0.466666666666667,-0.0888888888888889,0.109090909090909,-0.0363636363636364,-0.515151515151515,-0.654545454545455,-0.418181818181818,0.145454545454545,-0.021978021978022,"negative","none"
"99","Total.Alkalinity","08EAS1964",0.152119027829083,0.229411764705883,0.00152072571127104,0.000297118279377195,-497.940624999999,0.121212121212121,-0.324675324675325,0.0158102766798419,0.138095238095238,0.25974025974026,0.228260869565217,0.421052631578947,0.581196581196581,0.359307359307359,-0.00476190476190476,0.0507246376811594,-0.072463768115942,"positive","hetergeneous trends"
"100","Total.Alkalinity","08EAS2191",-0.0527456393185293,-0.166666666666667,0.762129260033216,0.267579704417184,506.600335497835,-0.183006535947712,-0.116666666666667,-0.125,0.123809523809524,0.110294117647059,-0.219047619047619,-0.0955882352941176,0,0.248366013071895,-0.154411764705882,-0.0514705882352941,-0.124183006535948,"none","none"
"101","Total.Alkalinity","08EVA3555",0.143478990468519,0.192820512820513,0.128303183154132,0.00943258818535999,-113.3625,-0.010989010989011,-0.272058823529412,0.0882352941176471,0.123809523809524,0.333333333333333,0.213235294117647,0.508333333333333,0.466666666666667,0.276190476190476,0.075,0.00833333333333333,-0.0514705882352941,"positive","none"
"102","Total.Alkalinity","08ISS3877",0.00888680250657849,0.021111111111111,0.187618947506027,0.779494420806697,221.35625,0,-0.278947368421053,-0.103333333333333,-0.110526315789474,0.264492753623188,0.177865612648221,0.147368421052632,0.0869565217391304,0.25974025974026,-0.1,-0.168831168831169,-0.114624505928854,"none","none"
"103","Total.Alkalinity","08ISS3958",-0.0997426381720201,-0.171428571428572,0.701721414507494,0.0645444815398922,400.4125,-0.308333333333333,-0.220588235294118,0.0294117647058824,-0.183333333333333,0.0735294117647059,0.0666666666666667,0.110294117647059,-0.0588235294117647,0.019047619047619,-0.183333333333333,-0.276190476190476,-0.286764705882353,"none","none"
"104","Total.Alkalinity","08LAK3121",0.0970233317498539,0.4,0.000731127876803184,0.0275523050815659,-107.638461538462,-0.150326797385621,-0.283333333333333,0.169117647058824,-0.0761904761904762,0.491228070175439,0.215686274509804,0.529411764705882,0.384210526315789,0.257142857142857,-0.227941176470588,-0.140350877192982,-0.156862745098039,"positive","hetergeneous trends"
"105","Total.Alkalinity","08LAK3540",0.0587191450250797,0.0909090909090909,0.0499037661942546,0.144761201968729,-249.012500000001,0.0760869565217391,-0.361904761904762,0.138339920948617,-0.123809523809524,0.0197628458498024,-0.025974025974026,0.176190476190476,0.339920948616601,0.376811594202899,-0.118577075098814,0.102766798418972,0.0461538461538462,"none","hetergeneous trends"
"106","Total.Alkalinity","08LAK3616",0.0104162448997059,0.0500000000000007,0.674961283286881,0.801413236969668,-319.938168449198,0.0808823529411765,-0.15,0.0882352941176471,-0.205882352941176,0.220588235294118,0.0130718954248366,0.141666666666667,0.0392156862745098,0.205263157894737,-0.257352941176471,-0.0220588235294118,-0.0584795321637427,"none","none"
"107","Total.Alkalinity","08LAK3627",0.443330892963246,0.7,0.000238188570139131,4.44492981395653e-19,-1337.86911764706,0.287581699346405,-0.0514705882352941,0.383333333333333,0.316176470588235,0.555555555555556,0.493506493506494,0.875,0.812865497076023,0.836601307189543,0.620915032679739,0.111111111111111,0.104761904761905,"positive","hetergeneous trends"
"108","Total.Alkalinity","08LAK3628",0.386479666167166,0.427525252525253,0.532198104763762,2.3173808853516e-11,-835.461607142856,0.333333333333333,0.0857142857142857,0.266666666666667,0.41025641025641,0.461538461538462,0.39047619047619,0.549450549450549,0.659340659340659,0.703296703296703,0.508333333333333,0.166666666666667,0.198529411764706,"positive","none"
"109","Total.Alkalinity","08LIT2585",0.143172649110149,0.272077922077922,0.162636676173282,0.000790593979276646,-492.998918269231,0.1,-0.0474308300395257,0.0233333333333333,0.173160173160173,0.276666666666667,0.185770750988142,0.515151515151515,0.366666666666667,0.186666666666667,-0.0476190476190476,-0.0366666666666667,0.04,"positive","none"
"110","Total.Alkalinity","08LIT2692",0.274728795588524,0.462348178137652,0.00161099132465747,3.49854136390206e-08,-482.043956043957,0.075,-0.153846153846154,-0.0285714285714286,0.196969696969697,0.40952380952381,0.281045751633987,0.666666666666667,0.810457516339869,0.477941176470588,0.117647058823529,0.141666666666667,0.0955882352941176,"positive","hetergeneous trends"
"111","Total.Alkalinity","08NOR1362",0.015400222459046,0.0166666666666669,0.355922857207236,0.764559461879635,259.11173076923,-0.176470588235294,-0.0879120879120879,0.0256410256410256,0.186813186813187,0.161904761904762,-0.152380952380952,0.391666666666667,0.254901960784314,-0.0166666666666667,-0.225,-0.125,-0.0666666666666667,"none","none"
"112","Total.Alkalinity","08NOR2306",0.136651956199829,0.26235294117647,0.00759228674669554,0.0122428574186225,-246.474999999998,-0.0367647058823529,0.0380952380952381,-0.0512820512820513,0.0989010989010989,0.325,-0.110294117647059,0.676190476190476,0.544117647058823,0.4,-0.213235294117647,0.0333333333333333,-0.0666666666666667,"positive","hetergeneous trends"
"113","Total.Alkalinity","08WES0903",-0.0220811051693405,-0.0408730158730157,0.838322975273526,0.689082213545198,56.3425824175829,-0.111111111111111,-0.156862745098039,0.0166666666666667,-0.0326797385620915,0.248366013071895,0.0434782608695652,0.025,-0.169590643274854,0.0584795321637427,-0.25,0.0467836257309941,0,"none","none"
"114","Total.Alkalinity","09COV1756",0.258519498334313,0.2,0.83859179109045,0.000190576171157307,-437.023611111111,0.220588235294118,-0.00833333333333333,0.248366013071895,0.281045751633987,0.341666666666667,0.333333333333333,0.392857142857143,0.392857142857143,0.523809523809524,0.711111111111111,0.15,0.0261437908496732,"positive","none"
"115","Total.Alkalinity","09MID1537",0.301923613047115,0.266666666666667,0.326902731994029,1.46978345436872e-09,-506.3571875,0.139705882352941,-0.025,0.275,0.333333333333333,0.254901960784314,0.372549019607843,0.294117647058824,0.507352941176471,0.625730994152047,0.418300653594771,0.326797385620915,0.0584795321637427,"positive","none"
"116","Total.Alkalinity","09SOO0943",0.0113434910174041,0.00717948717948728,0.0260992020265085,0.789831658607447,-43.1306146978022,0.166153846153846,-0.0883190883190883,-0.0181159420289855,0.00432900432900433,0.151515151515152,0.144927536231884,0.150197628458498,0.253694581280788,0.181159420289855,-0.199275362318841,-0.226666666666667,-0.375384615384615,"none","hetergeneous trends"
"117","Total.Alkalinity","09SOO1209",-0.0991149177619766,-0.0333333333333335,0.848410841774942,0.0551858197661778,77.6785714285715,-0.208791208791209,-0.279411764705882,-0.114285714285714,-0.00952380952380952,-0.0571428571428571,0.0588235294117647,-0.0935672514619883,0,0.158333333333333,-0.132352941176471,-0.215686274509804,-0.281045751633987,"none","none"
"118","Total.Alkalinity","28A",0.0707840042094186,0.117424242424243,0.332886872568029,0.204115865203293,-180.932954545454,0,-0.428571428571429,-0.0571428571428571,0.179487179487179,0.457142857142857,0.171428571428571,0.132352941176471,0.133333333333333,0.0285714285714286,0.152380952380952,0.0380952380952381,0.0416666666666667,"none","none"
"119","Total.Alkalinity","BSE_1_MudMtnRd",-0.171151716500554,-0.355,0.551886488957385,0.0685834898947345,1095.10714285714,-0.428571428571429,0.333333333333333,-0.0714285714285714,-0.466666666666667,-0.133333333333333,-0.428571428571429,-0.333333333333333,-0.238095238095238,-0.464285714285714,-0.238095238095238,0.428571428571429,-0.0555555555555556,"none","none"
"120","Total.Alkalinity","VashShing",0.167280889841865,0.264583333333333,0.0450068937381245,0.00480710656175672,-550.476704545455,-0.0256410256410256,-0.461538461538462,0,0.333333333333333,0.487179487179487,0.428571428571429,0.263736263736264,0.274725274725275,0.476190476190476,0.115384615384615,0.142857142857143,-0.019047619047619,"positive","hetergeneous trends"
"121","Temperature","07CHR234411",0.0306675321643809,0.02,0.274442129856918,0.579661976774448,-40.5067171717174,-0.136363636363636,-0.0897435897435897,-0.333333333333333,0.218181818181818,0.218181818181818,0.0545454545454545,0.4,0.141025641025641,0.237154150197628,-0.0196078431372549,-0.286764705882353,0.0285714285714286,"none","none"
"122","Temperature","07STL080295",0.0844778267000489,0.0333333333333332,0.142151280044509,0.289750299919782,-171.26225,0.311111111111111,-0.409090909090909,-0.0909090909090909,0.244444444444444,0.2,0.109090909090909,0.563636363636364,0.393939393939394,-0.127272727272727,0.0909090909090909,0.0545454545454545,-0.197802197802198,"none","none"
"123","Temperature","08EAS1964",0.215906588834506,0.0773504273504274,0.375411452395784,6.43165591025292e-07,-159.610927318296,0.0072463768115942,0.252380952380952,0.102766798418972,0.366666666666667,0.351778656126482,0.32,0.357894736842105,0.324786324786325,0.384057971014493,0.128571428571429,0.0153846153846154,0.0108695652173913,"positive","none"
"124","Temperature","08EAS2191",-0.0541986506140918,-0.0125000000000001,0.0159476575035854,0.376430480228746,-34.9347499999999,0.111111111111111,0.108333333333333,-0.158333333333333,-0.39047619047619,0.235294117647059,0.080952380952381,-0.595588235294118,-0.338235294117647,-0.111111111111111,0.205882352941176,0.0588235294117647,0.0457516339869281,"none","hetergeneous trends"
"125","Temperature","08EVA3555",0.12721650077671,0.04375,0.428944234835499,0.0219634554918145,-46.61765625,0.21978021978022,0.125,-0.264705882352941,0.0761904761904762,0.475,0.0833333333333333,0.191666666666667,0.125,0.161904761904762,0.0416666666666667,0.358333333333333,-0.0220588235294118,"positive","none"
"126","Temperature","08ISS3877",0.135227977198255,0.0555555555555556,0.369822704261156,0.00250174566610185,-100.575528846154,0,0.189473684210526,-0.15,0.194736842105263,0.326666666666667,-0.00790513833992095,0.310526315789474,0.355072463768116,0.173160173160173,0.0952380952380952,0.00865800865800866,0.150197628458498,"positive","none"
"127","Temperature","08ISS3958",0.168561313414255,0.0529411764705883,0.328467006035926,0.00100619400685763,-104.7575,0.325,0.235294117647059,-0.257352941176471,0.125,0.38562091503268,0.00833333333333333,0.183823529411765,0.42483660130719,0.0857142857142857,0.025,0.20952380952381,0.227941176470588,"positive","none"
"128","Temperature","08LAK3121",-0.126956052094939,-0.0499999999999998,0.450317322474475,6.72725943047671e-05,84.7699404761905,-0.124183006535948,-0.025,-0.477941176470588,-0.285714285714286,-0.0472049689440994,-0.101903695408735,-0.147696191878813,-0.128221649484536,-0.196378269617706,-0.0735294117647059,-0.0584795321637427,0.0718954248366013,"negative","none"
"129","Temperature","08LAK3540",0.0174962544701675,0.00299999999999998,0.656853851535217,0.646267805217642,-10.8831561085974,0.0507246376811594,0.104761904761905,-0.276679841897233,-0.104761904761905,0.246376811594203,-0.0562770562770563,-0.080952380952381,0.0434782608695652,0.072463768115942,0.118577075098814,0.0276679841897233,0.0338461538461538,"none","none"
"130","Temperature","08LAK3616",0.204413812308549,0.0820855614973262,0.700405027108039,6.33683705964628e-05,-151.678223443223,0.0661764705882353,0.358333333333333,-0.0367647058823529,0.294117647058824,0.444444444444444,0.130718954248366,0.391666666666667,0.313725490196078,0.115789473684211,0.139705882352941,0.0367647058823529,0.216374269005848,"positive","none"
"131","Temperature","08LAK3627",0.102697504341103,0.015587044534413,0.645223343338684,0.0302596126802226,-26.7352472527472,0.222222222222222,0.125,-0.191666666666667,0.0514705882352941,0.239766081871345,0.0476190476190476,-0.139705882352941,0.368421052631579,0.150326797385621,0.117647058823529,0.111111111111111,0.0761904761904762,"positive","none"
"132","Temperature","08LAK3628",-0.0397451506826507,-0.00833333333333345,0.184313523500508,0.472115366463627,60.50625,0.294871794871795,0.296703296703297,-0.308333333333333,-0.128205128205128,0.164835164835165,-0.238095238095238,-0.340659340659341,-0.263736263736264,-0.043956043956044,-0.1,0.0583333333333333,0.154411764705882,"none","none"
"133","Temperature","08LIT2585",0.0176515921496159,0.00571428571428572,0.385839717313294,0.645547955941203,-14.7639468864469,0.00395256916996047,0.121212121212121,-0.341991341991342,0.012987012987013,0.318840579710145,-0.0434782608695652,-0.0428571428571429,-0.0978260869565217,0.0276679841897233,0.0779220779220779,0.0666666666666667,0.0797101449275362,"none","none"
"134","Temperature","08LIT2692",0.0305435727404515,0.0125,0.579569208948665,0.447030553523443,-13.1995541958042,0.0666666666666667,-0.0659340659340659,-0.371428571428571,-0.166666666666667,0.225,0.156862745098039,0.134502923976608,-0.0849673202614379,-0.0220588235294118,0.209150326797386,0.075,0.0808823529411765,"none","none"
"135","Temperature","08NOR1362",0.219030618864585,0.06875,0.888163593518253,4.1083987967528e-05,-114.142285714286,0.154411764705882,0.21978021978022,0.0128205128205128,0.230769230769231,0.483333333333333,0.238095238095238,0.316666666666667,0.300653594771242,0.183333333333333,0.275,0.166666666666667,-0.00952380952380952,"positive","none"
"136","Temperature","08NOR2306",-0.0719048588096207,-0.0181818181818181,0.117313237046774,0.260197206609838,35.818552631579,0.0220588235294118,0,-0.448717948717949,-0.21978021978022,0.308823529411765,-0.0882352941176471,-0.419047619047619,-0.286764705882353,-0.166666666666667,0.198529411764706,0.0583333333333333,0.0476190476190476,"none","none"
"137","Temperature","08WES0903",0.27521710315828,0.0811513157894737,0.782356469972224,2.41487604794504e-08,-143.339639037433,0.105263157894737,0.450980392156863,0.158333333333333,0.222222222222222,0.502923976608187,0.300395256916996,0.408333333333333,0.274853801169591,0.222222222222222,0.389705882352941,0.064327485380117,0.215686274509804,"positive","none"
"138","Temperature","09COV1756",-0.0389788905252823,-0.0500000000000004,0.073297953015125,0.559433183694355,50.0729166666667,0.714285714285714,-0.571428571428571,-0.238095238095238,0,-0.0476190476190476,0.25,0.321428571428571,-0.535714285714286,0.142857142857143,-0.466666666666667,0.111111111111111,-0.0363636363636364,"none","none"
"139","Temperature","09MID1537",0.00285793562708102,0,0.152147561428767,0.973040561887346,-2.76176470588231,0.139705882352941,0.425,-0.108333333333333,0.130718954248366,0.0701754385964912,0.189542483660131,-0.367647058823529,-0.272058823529412,-0.116959064327485,-0.0915032679738562,0.0326797385620915,0.0116959064327485,"none","none"
"140","Temperature","09SOO0943",0.02626184842575,0.0068333333333334,0.85144818064328,0.519539833792479,13.45,0.00615384615384615,0.177248677248677,-0.0978260869565217,0.0432900432900433,0.263333333333333,0.0905797101449275,-0.0237154150197628,0.00985221674876847,-0.0036231884057971,-0.036231884057971,-0.0256410256410256,-0.0925925925925926,"none","none"
"141","Temperature","09SOO1209",0.126186840343996,0.04,0.303354575644835,0.0168917309523532,-73.3224759615384,0.395604395604396,0.316176470588235,-0.152380952380952,0.0380952380952381,0.466666666666667,0.198529411764706,0.175438596491228,-0.0233918128654971,-0.125,-0.0367647058823529,0.222222222222222,0.0588235294117647,"positive","none"
"142","Temperature","28A",0.0714466851829489,0.0285714285714285,0.946114791669609,0.197121951505021,-2.79579545454534,0.131868131868132,-0.0380952380952381,0.019047619047619,0.205128205128205,0.3,0.0666666666666667,0.205882352941176,-0.05,0.114285714285714,-0.114285714285714,0.00952380952380952,0.00833333333333333,"none","none"
"143","Temperature","BSE_1_MudMtnRd",-0.105883962780515,-0.15,0.508925877015505,0.234786264862783,286.125,0.476190476190476,-0.619047619047619,-0.321428571428571,-0.2,0.0476190476190476,0.238095238095238,0.142857142857143,-0.476190476190476,-0.107142857142857,-0.142857142857143,-0.142857142857143,-0.138888888888889,"none","none"
"144","Temperature","VashShing",0.0730108275562821,0.0222222222222221,0.599334684398195,0.243533956143289,-25.2525000000002,0.0641025641025641,-0.120879120879121,0.0769230769230769,0.363636363636364,0.43956043956044,0.0659340659340659,0.241758241758242,-0.142857142857143,-0.123809523809524,-0.0512820512820513,0.032967032967033,0.0761904761904762,"none","none"
"145","pH..Field","07CHR234411",0.0806617094306421,0.00375000000000003,0.823238446694176,0.154957035704251,-3.89487500000006,-0.109090909090909,0.141025641025641,0.243589743589744,-0.0727272727272727,0.218181818181818,0.0909090909090909,0,0.243589743589744,0.126482213438735,-0.0588235294117647,0.272058823529412,-0.171428571428571,"none","none"
"146","pH..Field","07STL080295",0.111746628164539,0.00944444444444434,0.96446348109766,0.0987401775970464,-7.32068750000002,0.111111111111111,0.0606060606060606,0.109090909090909,0.311111111111111,0.345454545454545,-0.145454545454545,0.0363636363636364,0.181818181818182,-0.0181818181818182,-0.0363636363636364,0.236363636363636,0.153846153846154,"none","none"
"147","pH..Field","08EAS1964",0.292733730800092,0.0136038961038961,0.690317820085915,1.28234428239952e-11,-16.1606309523809,0.199275362318841,0.19047619047619,0.0988142292490119,0.442857142857143,0.41501976284585,0.276923076923077,0.573684210526316,0.398860398860399,0.210144927536232,0.214285714285714,0.215384615384615,0.311594202898551,"positive","none"
"148","pH..Field","08EAS2191",0.302653621835207,0.0125,0.797095001010115,3.8519057705862e-09,-20.8840954184704,0.130718954248366,0.408333333333333,0.4,0.19047619047619,0.065359477124183,0.338095238095238,0.433823529411765,0.448529411764706,0.104575163398693,0.325,0.382352941176471,0.42483660130719,"positive","none"
"149","pH..Field","08EVA3555",0.0545418368716798,0.00230769230769233,0.691165176454605,0.326336112257448,-4.08728794642874,0.032967032967033,-0.375,0.0441176470588235,0.00952380952380952,0.125,0.00833333333333333,0.1,0.266666666666667,0.0380952380952381,0.1,0.141666666666667,0.176470588235294,"none","none"
"150","pH..Field","08ISS3877",0.252888640826059,0.0136363636363637,0.618514812700399,1.00699536826331e-08,-17.1673958333333,0.012987012987013,0.2,0.253333333333333,0.147368421052632,0.136666666666667,0.454545454545455,0.389473684210526,0.402173913043478,0.216450216450216,0.395238095238095,0.307359307359307,0.122529644268775,"positive","none"
"151","pH..Field","08ISS3958",0.2525623885918,0.0100000000000001,0.472760634920028,1.10197300707904e-06,-5.93044117647051,0.0416666666666667,0.367647058823529,0.161764705882353,0.0916666666666667,0.0718954248366013,0.341666666666667,0.426470588235294,0.588235294117647,0.161904761904762,0.4,0.238095238095238,0.110294117647059,"positive","none"
"152","pH..Field","08LAK3121",0.0801690512084857,0.00428571428571432,0.092189280892504,0.103290646925466,-4.08610119047622,-0.202614379084967,0.116666666666667,0.25,-0.257142857142857,-0.152631578947368,0.235294117647059,0.503267973856209,0.263157894736842,-0.00952380952380952,0.0220588235294118,0.064327485380117,0.104575163398693,"none","none"
"153","pH..Field","08LAK3540",0.289270256489229,0.012,0.299684723873443,5.89598053442223e-11,-19.4203035714286,0.11231884057971,0.347619047619048,0.25296442687747,0.171428571428571,0.152173913043478,0.510822510822511,0.704761904761905,0.367588932806324,0.148550724637681,0.280632411067194,0.308300395256917,0.187692307692308,"positive","none"
"154","pH..Field","08LAK3616",0.261568955067407,0.0115587044534413,0.408178439860886,4.54221727554176e-07,-20.3072807017543,0.0367647058823529,0.391666666666667,0.360294117647059,0.301470588235294,0.431372549019608,0.300653594771242,0.525,0.431372549019608,-0.0894736842105263,0.147058823529412,0.154411764705882,0.216374269005848,"positive","none"
"155","pH..Field","08LAK3627",0.379358425119671,0.0166666666666667,0.439557701694465,4.69557196172004e-15,-27.2553846153846,0.202614379084967,0.375,0.383333333333333,0.0367647058823529,0.315789473684211,0.489177489177489,0.669117647058823,0.491228070175439,0.215686274509804,0.405228758169935,0.426900584795322,0.49047619047619,"positive","none"
"156","pH..Field","08LAK3628",0.355593841187062,0.0136363636363636,0.643572008875817,2.9855107324326e-10,-24.2798125,0.0641025641025641,0.352380952380952,0.116666666666667,0.641025641025641,0.230769230769231,0.476190476190476,0.615384615384615,0.494505494505495,0.263736263736264,0.383333333333333,0.258333333333333,0.397058823529412,"positive","none"
"157","pH..Field","08LIT2585",0.226992805142599,0.00861904761904765,0.860843971502094,1.48977661807314e-07,-11.9208482142857,0.284584980237154,0.181818181818182,0.0649350649350649,0.359307359307359,0.33695652173913,0.363636363636364,0.261904761904762,0.235507246376812,0.300395256916996,0.0346320346320346,0.177536231884058,0.115942028985507,"positive","none"
"158","pH..Field","08LIT2692",0.0492270984317803,0.0021428571428571,0.132572802672807,0.251594416300475,3.15923076923074,-0.15,-0.274725274725275,-0.276190476190476,0.0757575757575758,0.158333333333333,-0.0588235294117647,0.350877192982456,0.379084967320261,-0.0661764705882353,-0.0196078431372549,0.141666666666667,0.198529411764706,"none","none"
"159","pH..Field","08NOR1362",0.269549341655604,0.0140833333333334,0.0665139361437803,4.93668292728873e-07,-23.8231941930617,-0.235294117647059,-0.0659340659340659,0.230769230769231,0.406593406593407,0.458333333333333,0.361904761904762,0.433333333333333,0.620915032679739,0.316666666666667,0.208333333333333,0.291666666666667,0.161904761904762,"positive","none"
"160","pH..Field","08NOR2306",0.154703761846619,0.00630681818181814,0.40116351029216,0.00452618029981923,-7.07234090909088,0.125,-0.0952380952380952,0,0.417582417582418,0.213235294117647,-0.25,0.219047619047619,0.330882352941176,0.208333333333333,0.183823529411765,0.166666666666667,0.352380952380952,"positive","none"
"161","pH..Field","08WES0903",0.412959243755092,0.015,0.630536191128222,8.53468031588349e-17,-24.364423076923,0.198830409356725,0.431372549019608,0.583333333333333,0.509803921568627,0.637426900584795,0.387351778656126,0.475,0.128654970760234,0.245614035087719,0.382352941176471,0.491228070175439,0.535947712418301,"positive","none"
"162","pH..Field","09COV1756",-0.164978047956771,-0.00999999999999979,0.13670685282659,0.0635567224746331,27.8049999999996,-0.666666666666667,0.333333333333333,-0.19047619047619,-0.142857142857143,-0.142857142857143,-0.785714285714286,-0.0714285714285714,-0.285714285714286,-0.380952380952381,-0.266666666666667,0.333333333333333,0.244444444444444,"none","none"
"163","pH..Field","09MID1537",-0.0669063694660254,-0.00199999999999996,0.0964803922248164,0.155835399313843,10.4341362781955,0.257352941176471,0.0333333333333333,-0.05,-0.0130718954248366,-0.228070175438596,-0.352941176470588,-0.389705882352941,0.286764705882353,-0.222222222222222,0.143790849673203,-0.0980392156862745,-0.116959064327485,"none","none"
"164","pH..Field","09SOO0943",0.145393152062226,0.00500000000000004,0.0890551145225599,0.000260650277670831,-6.40502083333335,0.36,0.166666666666667,-0.257246376811594,0.203463203463203,-0.0153846153846154,0.0909090909090909,-0.08300395256917,0.275132275132275,0.177536231884058,0.289855072463768,0.29,0.195767195767196,"positive","none"
