"Visit.ID","Site.Code","longname","Acari","Acentrella","Acentrella_turbida","Acneus","Agapetus","Agraylea","Ameletus","Amiocentrus","Amphipoda","Amphizoa","Ampumixis","Anagapetus","Anisogammaridae","Antocha","Apatania","Arctopsyche","Arctopsychinae","Atherix","Attenella","Baetidae","Baetis","Baetis piscatoris complex","Baetis_alius","Baetis_bicaudatus","Baetis_flavistriga","Baetis_tricaudatus","Blephariceridae","Brachycentridae","Brachycentrus","Brachycera","Calineuria","Capniidae","Caudatella","Centroptilum","Ceratopogonidae","Ceratopogoninae","Chelifera","Chelifera.Metachela","Cheumatopsyche","Chironomidae","Chironominae","Chironomini","Chloroperlidae","Cinygma","Cinygmula","Claassenia_sabulosa","Cleptelmis","Clinocera","Copepoda","Corydalidae","Crangonyx","Cryptochia","Cryptolabis","Despaxia","Diamesinae","Dicosmoecus","Dicosmoecus_atripes","Dicosmoecus_gilvipes","Dicranota","Diphetor_hageni","Diptera","Dixa","Dixella","Dixidae","Dolichopodidae","Dolophilodes","Doroneuria","Drunella","Drunella doddsii","Drunella_coloradensis.flavilinea","Drunella_grandis","Drunella_spinifera","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Ecdyonurus criddlei","Ectopria","Elmidae","Elmidae sp. AJF#01","Empididae","Empididae Genus A","Empididae Genus B","Empididae sp. AJF#01","Epeorus","Epeorus_albertae","Epeorus_deceptivus","Epeorus_grandis","Epeorus_longimanus","Ephemerella","Ephemerellidae","Ephemerellinae","Ephydridae","Farula","Ferrissia","Fluminicola","Forcipomyiinae","Gammarus","Gerridae","Gerris","Glossosoma","Glossosomatidae","Glutops","Goeracea","Goeridae","Gomphidae","Haliplidae","Helophorus","Hemerodromia","Heptageniidae","Hesperoconopa","Hesperoperla","Hesperoperla_pacifica","Heterlimnius","Heteroplectron","Hexatoma","Himalopsyche","Hirudinea","Hydatophylax","Hydra","Hydraena","Hydrobiidae","Hydrophilidae","Hydrophiloidea","Hydropsyche","Hydropsychidae","Hydroptila","Hydroptilidae","Hydrozoa","Integripalpia","Ironodes","Isoperla","Isopoda","Juga","Kathroperla","Kogotus","Kogotus nonus","Labiobaetis","Lara","Lepidostoma","Leptoceridae","Leptophlebiidae","Leuctridae","Limnephilidae","Limnephilidae sp. AJF#01","Limnephilidae sp. AJF#02","Limnephilidae sp. AJF#03","Limnichidae","Limnophila","Limonia","Limoniinae","Malenka","Maruina","Megarcys","Meringodixa","Meropelopia","Micrasema","Molophilus","Moselia","Muscidae","Mycetophilidae","Narpus","Nematoda","Nematomorpha","Nemouridae","Neophylax","Neophylax occidentis","Neophylax_rickeri","Neophylax_splendens","Neoplasta","Neothremma","Nixe","Ochrotrichia","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Oregonia","Oreogeton","Oribatida","Ormosia","Orthocladiinae","Ostracoda","Pacifastacus","Pacifastacus leniusculus","Palaeagapetus nearcticus","Paraleptophlebia","Paraperla","Paraperlinae","Parapsyche","Parapsyche_almota","Parapsyche_elsis","Pedicia","Pedomoecus","Pericoma","Pericoma/Telmatoscopus","Perlidae","Perlinodes","Perlodidae","Philopotamidae","Physidae","Pilaria","Pisidiidae","Pisidium","Planorbidae","Plecoptera","Podonominae","Polycelis","Polycelis coronata","Polycentropodidae","Procloeon","Prodiamesinae","Prosimulium","Prostoma","Protoptila","Psephenidae","Pseudochironomini","Pseudocloeon","Psychodidae","Psychodinae","Psychoglypha","Pteronarcella","Pteronarcyidae","Pteronarcys","Ptilodactylidae","Ptychopteridae","Pyralidae","Rhabdomastix","Rhithrogena","Rhyacophila","Rhyacophila arnaudi","Rhyacophila atrata complex","Rhyacophila ecosa","Rhyacophila malkini","Rhyacophila Sibirica Group","Rhyacophila_Angelita_Gr_","Rhyacophila_Betteni_Gr_","Rhyacophila_blarina","Rhyacophila_Brunnea_Gr_","Rhyacophila_Coloradensis_Gr_","Rhyacophila_Grandis_Gr_","Rhyacophila_Hyalinata_Gr_","Rhyacophila_narvae","Rhyacophila_Oreta.Gr_","Rhyacophila_pellisa.valuma","Rhyacophila_Rotunda_Gr_","Rhyacophila_Vagrita_Gr_","Rhyacophila_Vofixa_Gr_","Roederiodes","Sciomyzidae","Serratella","Serratella micheneri","Serratella_teresa","Serratella_tibialis","Setvena","Sialis","Simuliidae","Simulium","Skwala","Soliperla","Soyedina","Sphaeriidae","Staphylinidae","Suwallia","Sweltsa","Syrphidae","Tabanidae","Taeniopterygidae","Tanypodinae","Tanytarsini","Thaumalea","Thaumaleidae","Timpanoga_hecuba","Timpanoginae","Tipula","Tipulidae","Tipulidae sp. MAA#01","Tipulidae sp. MAA#02","Trepaxonemata","Trichoclinocera","Trichoptera","Trichoptera sp. AJF#01","Trichoptera sp. AJF#02","Trombidiformes","Turbellaria","Uenoidae","Uromunna acarina","Visoka","Wormaldia","Yoraperla","Zaitzevia","Zapada","Zapada_cinctipes","Zapada_columbiana","Zapada_frigida","Zapada_Oregonensis_Gr_"
2892,"WAM06600-000987_2009","WAM06600-000987_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,3,1,0,3,0,0,0,0,4,3,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,16,4,0,0,0,0,0,1,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,11,0,0,28,0,0,0,43,147,0,0,0,0,0,0,0,0,0,3,0,0,0,11,0,0,0,0,11,42,0,0,14,0,0,0
2893,"WAM06600-000988_2009","WAM06600-000988_2009",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,27,280,0,0,0,0,1,0,0,0,0,0,0,0,0,13,7,0,0,0,0,0,0,0,1,0,0,1
2894,"WAM06600-001002_2009","WAM06600-001002_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,30,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,12,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,3,0,0,0,0,2,5,0,0,0,5,315,0,0,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0
2901,"WAM06600-001402_2009","WAM06600-001402_2009",0,0,0,0,0,0,16,0,0,0,0,19,0,2,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,2,0,0,0,3,0,0,0,0,0,7,0,0,12,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,12,3,10,0,0,0,0,3,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,4,0,0,0,0,2,0,0,7,0,0,0,0,0,1,0,21,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,4,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,2,0,0,50,0,0,0,4,98,0,0,0,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0,0,28,0,0,0,0,0,0
2902,"WAM06600-001415_2009","WAM06600-001415_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0
2903,"WAM06600-001422_2009","WAM06600-001422_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,3,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,2,38,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,19,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,0,52,0,0,0,24,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,10,6,0,0,0,0,0,0,11,0,0,1,0,0,0,0,0,9,1,0,0,0,53,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,3,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,11,0,0,7,0,1,1
2907,"WAM06600-001590_2009","WAM06600-001590_2009",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,1,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0
2912,"WAM06600-001768_2009","WAM06600-001768_2009",1,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1,4,0,0,0,6,0,0,0,0,0,46,0,0,146,0,0,0,0,0,0,0,0,32,0,0,0,0,6,22,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,19,0,48,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,45,0,0,0,7,26,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,9,0,0,0
2914,"WAM06600-001908_2009","WAM06600-001908_2009",0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,12,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,1,1,0,0
2915,"WAM06600-001983_2009","WAM06600-001983_2009",0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,44,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,16,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,9,0,5,0,0,8,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,1,5,0,0,0,19,185,0,0,0,0,0,1,0,0,0,0,0,0,0,30,0,1,0,0,0,0,0,0,12,2,0,2
2925,"WAM06600-005232_2009","WAM06600-005232_2009",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0
2935,"WAM06600-001251_2009","WAM06600-001251_2009",0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,0,0,2,10,0,3,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,35,211,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,42,0,5,0,5,0,0,4,0,0,0
3176,"7-235_2010","7-235_2010",3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,3,0,0,49,0,1,0,5,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,0,0,0
3177,"CAR1A_2010","CAR1A_2010",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0
3187,"CAR2A_2010","CAR2A_2010",3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,39,0,0,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,76,0,0,0,5,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,8,0,0,0
3191,"Lewis648_2010","Lewis648_2010",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,16,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,1,6,50,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,41,1,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,23,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,15,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4,0,0,0,45,0,0,0,1,0,0,2,0,0,0,1,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,3,0,7,0,0,0
3194,"MAY_2010","MAY_2010",12,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,4,0,0,0
3205,"Woods446_2010","Woods446_2010",10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,21,0,0,4,32,0,0,0,0,0,0,0,0,0,0,106,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,35,2,0,0,0,0,2,26,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,43,0,0,0
