"CodeNum","CodeName","FullName","Acentrella_insignificans","Acentrella_turbida","Acneus","Agapetus","Agraylea","Allocosmoecus","Ameletus","Amiocentrus","Amphizoa","Ampumixis","Anagapetus","Antocha","Apatania","Arctopsyche","Asellidae","Atherix","Attenella","Baetis_alius","Baetis_bicaudatus","Baetis_flavistriga","Baetis_notos","Baetis_tricaudatus","Blephariceridae","Brachycentrus","Calineuria","Callibaetis","Capniidae","Caudatella","Centroptilum","Ceratopogoninae","Chelifera/Metachela","Cheumatopsyche","Chironomini","Cinygma","Cinygmula","Claassenia_sabulosa","Cleptelmis","Clinocera","Coenagrionidae","Corbicula","Cordulegastridae","Corixidae","Corydalidae","Cryptochia","Cryptolabis","Cultus","Curculionidae","Desmona","Despaxia","Deuterophlebia","Diamesinae","Dicosmoecus_atripes","Dicosmoecus_gilvipes","Dicranota","Diphetor_hageni","Diura","Dixa","Dixella","Dolichopodidae","Dolophilodes","Doroneuria","Drunella_coloradensis/flavilinea","Drunella_doddsi","Drunella_grandis","Drunella_pelosa","Drunella_spinifera","Dubiraphia","Dytiscidae","Ecclisocosmoecus","Ecclisomyia","Epeorus_albertae","Epeorus_deceptivus","Epeorus_grandis","Epeorus_longimanus","Ephemerella","Ephydridae","Eubrianax_edwardsi","Farula","Ferrissia","Fluminicola","Forcipomyiinae","Gammarus","Glossosoma","Glutops","Goera","Goeracea","Gomphidae","Gumaga","Haliplidae","Helichus","Helicopsyche","Hemerodromia","Heptagenia","Hesperoconopa","Hesperoperla_pacifica","Heterlimnius","Heteroplectron","Hexatoma","Hirudinea","Hyalella","Hydatophylax","Hydraena","Hydrophilidae","Hydropsyche","Hydroptila","Ironodes","Isoperla","Juga","Kathroperla","Kogotus/Rickera","Labiobaetis","Lara","Lepidostoma","Leptoceridae","Leucotrichia","Libellulidae","Limnophila","Limonia","Lymnaeidae","Malenka","Margaritifera","Maruina","Megarcys","Meringodixa","Metrichia","Micrasema","Microcylloepus","Molophilus","Moselia","Muscidae","Narpus","Nematoda","Nemoura","Neophylax_occidentalis","Neophylax_rickeri","Neophylax_splendens","Neothremma","Neotrichia","Nixe/Leucocruta","Ochrotrichia","Ochthebius","Odontoceridae","Oligochaeta","Oligophlebodes","Onocosmoecus","Optioservus","Ordobrevia","Oreogeton","Ormosia","Orthocladiinae","Ostracoda","Palaegapetus","Paraleptophlebia","Paraperla","Parapsyche_almota","Parapsyche_elsis","Pedicia","Pedomoecus","Pericoma/Telmatoscopus","Perlinodes","Petrophila","Philocasca","Physidae","Pilaria","Planorbidae","Plumiperla","Podmosta","Podonominae","Polycentropodidae","Pristinicola","Procloeon","Prodiamesinae","Prosimulium","Prostoia","Prostoma","Protoptila","Psephenus","Pseudochironomini","Pseudolimnophila","Pseudostenophylax","Psychoda","Psychoglypha","Psychomyia","Pteronarcella","Pteronarcys","Ptychopteridae","Rhabdomastix","Rhithrogena","Rhyacophila_Alberta_Gr_","Rhyacophila_Angelita_Gr_","Rhyacophila_Betteni_Gr_","Rhyacophila_blarina","Rhyacophila_Brunnea_Gr_","Rhyacophila_Coloradensis_Gr_","Rhyacophila_Grandis_Gr_","Rhyacophila_Hyalinata_Gr_","Rhyacophila_Iranda_Gr","Rhyacophila_Lieftincki_Gr_","Rhyacophila_narvae","Rhyacophila_Nevadensis_Gr_","Rhyacophila_Oreta Gr_","Rhyacophila_pellisa/valuma","Rhyacophila_Rotunda_Gr_","Rhyacophila_Vagrita_Gr_","Rhyacophila_Verrula_Gr_","Rhyacophila_Vofixa_Gr_","Serratella_teresa","Serratella_tibialis","Setvena","Sialis","Sierraperla","Simulium","Skwala","Soliperla","Soyedina","Sphaeriidae","Stratiomyidae","Suwallia","Sweltsa","Tabanidae","Taeniopterygidae","Talitridae","Tanypodinae","Tanytarsini","Thaumalea","Timpanoga_hecuba","Tipula","Tricorythodes","Trombidiformes","Turbellaria","Valvata","Visoka","Wiedemannia","Wormaldia","Yoraperla","Zaitzevia","Zapada_cinctipes","Zapada_columbiana","Zapada_frigida","Zapada_Oregonensis_Gr_"
58,"02031EMAP","02031EMAP",0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,1,4,0,0,0,0,31,0,0,3,0,0,0,0,1,0,0,1,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,1,0,0,27,0,0,0,193,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,51,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,6,0,0,0,0,1,0,29,3,0,0,0
145,"02032EMAP","02032EMAP",0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,1,0,0,0,0,1,38,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,0,0,9,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,17,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,4,0,0,0,1,0,0,8,0,0,0,3,206,0,0,0,0,14,0,0,0,0,0,4,0,2,0,0,0
72,"02033EMAP","02033EMAP",0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,28,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,2,1,0,0,3,21,0,0,0,0,4,0,0,0,0,48,0,89,7,0,0,0
79,"02034EMAP","02034EMAP",0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,35,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,153,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,1,0,0,2,57,0,0,0,0,5,0,0,0,0,0,0,8,4,0,0,0
126,"02037EMAP","02037EMAP",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,4,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,22,0,2,5,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,278,0,0,0,43,0,0,0,0,0,0,22,12,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0
254,"02038CSR","02038CSR",0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,18,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,159,3,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,9,3,0,0,9,0,0,6,0,0,0,6,75,0,0,0,0,3,9,0,0,0,2,26,0,10,0,0,1
286,"02041EMAP","02041EMAP",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0,11,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,3,0,0,0,0,4,0,1,0,7,0,0,1,14,109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,18,0,0,0,46,0,0,1,0,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0,0,24,139,0,0,0,7,13,0,0,0,0,0,0,3,0,0,0,0
62,"02042EMAP","02042EMAP",0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,36,0,0,25,0,0,0,0,0,0,0,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,19,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,15,0,0,62,0,0,0,10,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,0,1,15,0,0,0,0,7,0,0,0,0,3,26,28,13,0,0,0
404,"02044EMAP","02044EMAP",0,0,1,0,0,0,6,0,0,0,0,3,12,0,0,0,0,0,0,0,0,28,0,0,0,0,0,4,0,1,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,19,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,25,2,0,0,0,14,8,0,1,0,2,119,0,0,2,0,9
276,"02045EMAP","02045EMAP",0,12,0,7,0,0,0,0,0,0,3,25,0,0,0,0,1,0,0,0,0,32,0,7,2,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,15,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0,4,0,0,90,0,0,12,0,0,0,137,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,3,0,0,0,0,3,0,2,0,0,0,0
396,"02047EMAP","02047EMAP",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,175,0,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,4,0,0,1,0,0,2,0,0,0,1,0,2,0,0,0,0,0,0,28,22,0,0,0
371,"02056CSR","02056CSR",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,43,0,0,0,0,1,1,0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,9,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,62,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,31,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,37,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,0,0,6,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,9,0,0,0,0,0,2,0,0,0,47,0,70,0,0,0,0
109,"02060CSR","02060CSR",0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,12,0,4,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,12,0,27,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,43,1,0,48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,12,65,0,0,0,0,13,4,0,0,0,10,26,1,0,18,4,4
57,"02062REF","02062REF",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,12,0,0,0,0,4,2,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,9,3,0,0,0,0,0,0,0,0,0,0,26,41,0,0,0,0,1,0,0,28,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,46,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,25,0,0,0,0,27,0,0,1,0,3,0,0,0,0,32,0,5,126,0,0,3
83,"02063CSR","02063CSR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,15,0,0,0,0,3,2,0,11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,20,0,3,0,28,0,0,0,0,6,0,0,0,1,0,0,27,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3,0,1,14,0,0,0,52,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,3,0,0,0,8,70,0,0,0,0,7,0,0,0,0,28,1,4,29,0,0,0
97,"02064REF","02064REF",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,9,0,0,1,42,0,0,0,1,31,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,9,0,0,13,0,0,0,12,0,0,69,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,47,0,0,0,9,36,0,0,0,0,2,0,0,0,0,1,0,7,88,0,0,0
232,"02065CSR","02065CSR",0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,76,0,0,57,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0
334,"02068REF","02068REF",0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,1,1,0,1,1,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,9,0,5,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,8,0,0,0,0,0,0,0,9,1,6,2,11,0,0,1,1,16,0,18,0,1,0,0,0,3,5,0,0,0,0,0,0,29,0,2,0,5,0,1,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,14,0,0,10,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,20,0,0,0,7,16,1,0,0,0,4,0,0,1,0,0,2,31,26,1,0,7
217,"02069CSR","02069CSR",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,8,0,1,0,0,2,2,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,3,0,11,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,77,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,55,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,64,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,16,0,0,0,0,0,0,5,0,0,0,2,30,0,0,1,0,1,8,0,0,0,0,0,0,46,2,0,0
442,"02073CSR","02073CSR",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,0,13,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,17,21,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,11,0,0,10,0,0,55,0,0,0,2,22,0,0,0,0,100,19,0,0,0,0,74,0,8,18,0,0
424,"02080REF","02080REF",0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,6,0,0,0,0,7,0,0,1,0,0,0,0,4,0,0,0,3,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,3,0,17,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,0,10,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,26,0,9,0,1,0,0,0,1,0,0,0,0,0,4,0,2,0,44,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,27,5,0,3,0,0,0,11,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,7,1,3,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,13,0,0,0,0,33,2,0,0,0,3,1,0,0,0,11,0,13,7,0,0,1
332,"02081EMAP","02081EMAP",0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18,0,84,0,0,0,0
239,"02082CSR","02082CSR",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,45,0,0,20,0,0,0,0,0,1,0,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,8,0,0,1,0,0,0,0,0,0,0,14,4,0,2,0,0,0,0,0,14,0,3,0,39,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,13,0,0,44,0,0,0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,2,0,6,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,24,0,0,0,0,6,1,0,0,0,4,1,5,51,0,0,0
91,"02083CSR","02083CSR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,2,1,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,64,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,0,0,0,8,44,0,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0
